Name,Sector,Instrument,Assets
Maruti Suzuki India Ltd.,Automobile,Equity,5.8%
Mahindra & Mahindra Ltd.,Automobile,Equity,5.0%
Bajaj Auto Ltd.,Automobile,Equity,4.4%
Tata Motors Ltd.,Automobile,Equity,3.9%
Hero Motocorp Ltd.,Automobile,Equity,3.9%
Adani Ports and Special Economic Zone Ltd.,Services,Equity,3.3%
Apollo Tyres Ltd.,Automobile,Equity,3.3%
Bosch Ltd.,Automobile,Equity,2.8%
Interglobe Aviation Ltd.,Services,Equity,2.6%
VRL Logistics Ltd.,Services,Equity,2.6%
Escorts Kubota Ltd.,Automobile,Equity,2.6%
Ashok Leyland Ltd.,Automobile,Equity,2.3%
Container Corporation Of India Ltd.,Services,Equity,2.1%
Eicher Motors Ltd.,Automobile,Equity,1.9%
Schaeffler India Ltd.,Capital Goods,Equity,1.9%
MRF Ltd.,Automobile,Equity,1.8%
Bharat Forge Ltd.,Automobile,Equity,1.8%
Automotive Axles Ltd.,Automobile,Equity,1.8%
Jamna Auto Industries Ltd.,Automobile,Equity,1.7%
Gateway Distriparks Ltd.,Services,Equity,1.6%
Sandhar Technologies Ltd.,Automobile,Equity,1.5%
Alicon Castalloy Ltd.,Metals & Mining,Equity,1.5%
Steel Strips Wheels Ltd.,Automobile,Equity,1.3%
Sundram Fasteners Ltd.,Capital Goods,Equity,1.2%
Exide Industries Ltd.,Capital Goods,Equity,1.1%
GNA Axles Ltd.,Automobile,Equity,0.9%
