Name,Sector,Instrument,Assets
State Bank of India,Financial,Equity,10.4%
Bank Of Baroda,Financial,Equity,10.2%
NTPC Ltd.,Energy,Equity,9.6%
Bharat Electronics Ltd.,Capital Goods,Equity,8.5%
Coal India Ltd.,Energy,Equity,6.9%
Container Corporation Of India Ltd.,Services,Equity,6.0%
Bharat Petroleum Corporation Ltd.,Energy,Equity,5.3%
Power Grid Corporation Of India Ltd.,Energy,Equity,5.0%
NHPC Ltd.,Energy,Equity,4.3%
Hindustan Aeronautics Ltd.,Capital Goods,Equity,4.2%
Indian Bank,Financial,Equity,4.1%
Gujarat State Petronet Ltd.,Energy,Equity,4.0%
SBI Life Insurance Company Ltd.,Insurance,Equity,3.4%
Bharat Dynamics Ltd.,Capital Goods,Equity,2.9%
Can Fin Homes Ltd.,Financial,Equity,2.5%
National Aluminium Company Ltd.,Metals & Mining,Equity,2.4%
Mishra Dhatu Nigam Ltd.,Metals & Mining,Equity,2.1%
Indraprastha Gas Ltd.,Energy,Equity,1.9%
SBI Cards And Payment Services Ltd.,Financial,Equity,1.9%
Steel Authority Of India Ltd.,Metals & Mining,Equity,1.2%
Bank of India,Financial,Equity,0.6%
Union Bank of India,Financial,Equity,0.6%
