Name,Sector,Instrument,Assets
Black Rock Global Funds - New Energy Fund,Financial,Forgn.MF- Equity,14.9%
Jindal Steel & Power Ltd.,Metals & Mining,Equity,10.2%
Hindalco Industries Ltd.,Metals & Mining,Equity,9.4%
Tata Steel Ltd.,Metals & Mining,Equity,9.2%
Reliance Industries Ltd.,Energy,Equity,7.0%
Hindustan Zinc Ltd.,Metals & Mining,Equity,5.5%
Black Rock Global Funds - World Energy Fund,Financial,Forgn.MF- Equity,5.1%
Bharat Petroleum Corporation Ltd.,Energy,Equity,5.0%
Coal India Ltd.,Energy,Equity,4.8%
NMDC Ltd.,Metals & Mining,Equity,4.3%
Gujarat State Petronet Ltd.,Energy,Equity,3.8%
Oil & Natural Gas Corporation Ltd.,Energy,Equity,3.1%
GAIL (India) Ltd.,Energy,Equity,3.1%
Hindustan Petroleum Corporation Ltd.,Energy,Equity,2.9%
Indraprastha Gas Ltd.,Energy,Equity,2.2%
APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.8%
Gujarat Gas Ltd.,Energy,Equity,1.7%
National Aluminium Company Ltd.,Metals & Mining,Equity,1.4%
NMDC Steel Ltd.,Metals & Mining,Equity,1.3%
Petronet LNG Ltd.,Energy,Equity,1.2%
Shyam Metalics And Energy Ltd.,Metals & Mining,Equity,1.2%
