Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,16.4%
ICICI Bank Ltd.,Financial,Equity,15.4%
Axis Bank Ltd.,Financial,Equity,9.9%
State Bank of India,Financial,Equity,9.8%
LIC Housing Finance Ltd.,Financial,Equity,6.1%
Bajaj Finance Ltd.,Financial,Equity,4.8%
Bank Of Baroda,Financial,Equity,4.6%
Bandhan Bank Ltd.,Financial,Equity,4.1%
Karur Vysya Bank Ltd.,Financial,Equity,3.9%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,3.2%
SBI Life Insurance Company Ltd.,Insurance,Equity,3.1%
Housing Development Finance Corporation Ltd.,Financial,Equity,2.6%
SBI Cards And Payment Services Ltd.,Financial,Equity,2.4%
CreditAccess Grameen Ltd.,Financial,Equity,2.2%
Bank of India,Financial,Equity,2.2%
Cholamandalam Financial Holdings Ltd.,Financial,Equity,1.6%
Muthoot Finance Ltd.,Financial,Equity,1.2%
Canara Bank,Financial,Equity,1.1%
CSB Bank Ltd.,Financial,Equity,0.5%
Housing Development Finance Corporation Ltd.,Financial,Warrant,0.4%
