Name,Sector,Instrument,Assets
Bajaj Finserv Ltd.,Financial,Equity,8.7%
Bajaj Finance Ltd.,Financial,Equity,8.2%
Tata Consultancy Services Ltd.,Technology,Equity,8.2%
Coforge Ltd.,Technology,Equity,6.8%
Computer Age Management Services Ltd.,Services,Equity,5.7%
Jubilant FoodWorks Ltd.,Services,Equity,5.1%
L&T Technology Services Ltd.,Technology,Equity,4.8%
Aditya Birla Capital Ltd.,Financial,Equity,4.8%
JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,4.7%
Pidilite Industries Ltd.,Chemicals,Equity,4.5%
Dabur India Ltd.,Consumer Staples,Equity,4.5%
Supreme Industries Ltd.,Chemicals,Equity,4.5%
LTIMindtree Ltd.,Technology,Equity,4.4%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,4.2%
Asian Paints Ltd.,Chemicals,Equity,3.9%
Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,3.9%
Divi's Laboratories Ltd.,Healthcare,Equity,2.9%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,2.6%
Balkrishna Industries Ltd.,Automobile,Equity,1.6%
Microsoft Corportion (US),Technology,Forgn. Eq,1.3%
Novo Nordisk A/S,Healthcare,Forgn. Eq,1.2%
Alphabet Inc Class C,Services,Forgn. Eq,0.8%
Facebook Co,Services,Forgn. Eq,0.7%
Mastercard Inc,Financial,Forgn. Eq,0.6%
Idexx Laboratories Inc.,Healthcare,Forgn. Eq,0.5%
