Name,Sector,Instrument,Assets
ITC Ltd.,Consumer Staples,Equity,25.9%
Hindustan Unilever Ltd.,Consumer Staples,Equity,16.2%
Nestle India Ltd.,Consumer Staples,Equity,6.8%
Dabur India Ltd.,Consumer Staples,Equity,4.9%
Britannia Industries Ltd.,Consumer Staples,Equity,3.6%
Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,3.6%
Godrej Consumer Products Ltd.,Consumer Staples,Equity,3.5%
Gillette India Ltd.,Consumer Staples,Equity,3.3%
Avenue Supermarts Ltd.,Services,Equity,2.8%
Zydus Wellness Ltd.,Consumer Staples,Equity,2.7%
Jyothy Labs Ltd.,Consumer Staples,Equity,2.7%
Altria Group Inc,Consumer Staples,Forgn. Eq,2.0%
Unilever PLC,Consumer Staples,ADS/ADR,2.0%
United Breweries Ltd.,Consumer Staples,Equity,1.8%
EPL Ltd.,Chemicals,Equity,1.7%
Bajaj Consumer Care Ltd.,Consumer Staples,Equity,1.6%
Chalet Hotels Ltd.,Services,Equity,1.5%
Relaxo Footwears Ltd.,Consumer Staples,Equity,1.5%
Constellation Brands Inc.,Consumer Staples,Forgn. Eq,1.5%
Shoppers Stop Ltd.,Services,Equity,1.3%
Page Industries Ltd.,Textiles,Equity,1.0%
Marico Ltd.,Consumer Staples,Equity,1.0%
Keurig Dr Pepper Inc,Consumer Staples,Forgn. Eq,0.9%
