Name,Sector,Instrument,Assets
HDFC Bank Ltd.,Financial,Equity,7.4%
State Bank of India,Financial,Equity,7.4%
ICICI Bank Ltd.,Financial,Equity,7.4%
Muthoot Finance Ltd.,Financial,Equity,5.7%
Bharti Airtel Ltd.,Communication,Equity,5.5%
Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,5.3%
Alphabet Inc Class A,Services,Forgn. Eq,5.3%
Solar Industries India Ltd.,Chemicals,Equity,5.2%
Bajaj Finance Ltd.,Financial,Equity,5.0%
Divi's Laboratories Ltd.,Healthcare,Equity,4.5%
ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,3.6%
Kotak Mahindra Bank Ltd.,Financial,Equity,3.3%
Max Healthcare Institute Ltd.,Healthcare,Equity,3.2%
NHPC Ltd.,Energy,Equity,3.1%
Maruti Suzuki India Ltd.,Automobile,Equity,3.0%
Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,2.9%
Page Industries Ltd.,Textiles,Equity,2.9%
Hatsun Agro Product Ltd.,Consumer Staples,Equity,2.5%
ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,2.3%
Relaxo Footwears Ltd.,Consumer Staples,Equity,2.3%
Medplus Health Services Ltd.,Healthcare,Equity,1.7%
Delhivery Ltd.,Services,Equity,1.7%
Torrent Power Ltd.,Energy,Equity,1.6%
Reserve Bank of India,Financial,T-Bills,0.7%
