0,1,2,3,4,5,6,7
1,Integra Essentia Ltd.,1.68,1.68,-,-,-,0
2,Nagpur Power & Industries Ltd.,2.44,2.44,2.44,2.44,2.44,2.18
3,Rubfila International Ltd.,12.34,12.34,12.34,12.34,12.34,45.44
