0,1,2,3,4,5,6,7
1,Greencrest Financial Services Ltd.,3.18,3.18,3.18,3.18,3.18,0.85
2,JMJ Fintech Ltd.,4.84,4.84,4.84,4.84,4.84,0.92
3,Mukta Agriculture Ltd.,4.15,4.15,4.15,4.15,4.15,0.26
4,Nova Iron & Steel Ltd.,12.02,12.02,12.02,12.02,12.02,5.66
5,Premier Capital Services Ltd.,4.86,4.86,4.86,4.86,-,0
6,Rander Corporation Ltd.,3.56,-,3.56,3.56,3.56,0.22
7,Voltaire Leasing & Finance Ltd.,2.19,2.19,2.19,2.19,2.19,0.14
