0,1,2,3,4,5,6,7
1,Datamatics Global Services Ltd.,1.69,1.69,1.69,1.69,1.69,28.96
2,Jayshree Chemicals Ltd.,3.03,3.03,3.03,3.03,3.03,0.52
3,JL Morison (India) Ltd.,1.99,1.99,1.99,1.99,1.99,5.13
4,United Van Der Horst Ltd.,1.12,1.12,1.12,1.12,1.12,0.50
