0,1,2,3,4,5,6,7
1,52 Weeks Entertainment Ltd.,1.89,1.89,1.89,1.89,1.89,0.12
2,Blue Chip India Ltd.,1.08,1.08,1.08,1.08,1.08,0.02
3,Greencrest Financial Services Ltd.,3.04,3.04,3.04,3.04,3.04,0.81
4,JMJ Fintech Ltd.,2.24,2.24,2.24,2.24,2.24,0.42
5,Mukta Agriculture Ltd.,4.15,4.15,4.15,4.15,4.15,0.26
6,Mystic Electronics Ltd.,5.06,5.06,5.06,5.06,5.06,0.27
7,Premier Capital Services Ltd.,4.86,4.86,4.86,4.86,-,0
8,Rander Corporation Ltd.,2.00,-,2.00,2.00,2.00,0.12
9,Voltaire Leasing & Finance Ltd.,2.19,2.19,2.19,2.19,2.19,0.14
