0,1,2,3,4,5,6,7
1,Deccan Cements Ltd.,3.68,5.79,6.14,-,5.96,37.08
2,Kama Holdings Ltd.,4.87,4.87,4.87,4.84,4.80,377.77
3,Nalwa Sons Investments Ltd.,4.76,4.76,4.76,4.76,4.76,52.72
4,Uflex Ltd.,4.99,4.99,4.81,4.51,4.52,120.57
5,Gujarat Industries Power Company Ltd.,-,1.11,1.13,-,1.09,12.77
6,J Kumar Infraprojects Ltd.,-,1.21,-,-,-,0
7,Consolidated Finvest & Holdings Ltd.,-,-,-,1.83,-,0
