0,1,2,3,4,5,6,7
1,Edelweiss Financial Services Ltd.,6.43,6.43,6.43,6.43,6.72,346.73
2,Rain Industries Ltd.,7.62,7.86,8.39,8.82,8.82,454.33
3,Sunteck Realty Ltd.,6.68,6.68,6.68,6.68,6.68,290.36
