,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,9.1%
1,Bajaj Finance Ltd.,Financial,Equity,7.2%
2,ICICI Bank Ltd.,Financial,Equity,7.0%
3,Axis Bank Ltd.,Financial,Equity,4.1%
4,Avenue Supermarts Ltd.,Services,Equity,3.8%
5,Maruti Suzuki India Ltd.,Automobile,Equity,3.5%
6,Infosys Ltd.,Technology,Equity,3.3%
7,Bharat Electronics Ltd.,Capital Goods,Equity,2.3%
8,Hindustan Unilever Ltd.,Consumer Staples,Equity,2.2%
9,Gujarat Gas Ltd.,Energy,Equity,2.1%
10,Apar Industries Ltd.,Diversified,Equity,2.1%
11,APL Apollo Tubes Ltd.,Metals & Mining,Equity,2.1%
12,Supreme Industries Ltd.,Chemicals,Equity,1.9%
13,AU Small Finance Bank Ltd.,Financial,Equity,1.8%
14,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,1.8%
15,SBI Cards And Payment Services Ltd.,Financial,Equity,1.8%
16,Tata Motors Ltd.,Automobile,Equity,1.7%
17,HCL Technologies Ltd.,Technology,Equity,1.7%
18,Samvardhana Motherson International Ltd.,Automobile,Equity,1.7%
19,Radico Khaitan Ltd.,Consumer Staples,Equity,1.6%
20,Alkem Laboratories Ltd.,Healthcare,Equity,1.6%
21,Emami Ltd.,Consumer Staples,Equity,1.5%
22,Century Plyboards (India) Ltd.,Consumer Staples,Equity,1.5%
23,LTIMindtree Ltd.,Technology,Equity,1.5%
24,KNR Constructions Ltd.,Construction,Equity,1.5%
25,Asian Paints Ltd.,Chemicals,Equity,1.5%
26,Schaeffler India Ltd.,Capital Goods,Equity,1.4%
27,Can Fin Homes Ltd.,Financial,Equity,1.4%
28,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.3%
29,JK Lakshmi Cement Ltd.,Construction,Equity,1.3%
30,KEC International Ltd.,Capital Goods,Equity,1.3%
31,Balkrishna Industries Ltd.,Automobile,Equity,1.2%
32,AIA Engineering Ltd.,Metals & Mining,Equity,1.1%
33,Ipca Laboratories Ltd.,Healthcare,Equity,1.1%
34,CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.1%
35,Polycab India Ltd.,Capital Goods,Equity,1.1%
36,UNO Minda Ltd.,Automobile,Equity,1.1%
37,Havells India Ltd.,Capital Goods,Equity,1.1%
38,Equitas Small Finance Bank Ltd.,Financial,Equity,1.1%
39,PI Industries Ltd.,Chemicals,Equity,1.0%
40,Bajaj Finserv Ltd.,Financial,Equity,1.0%
41,Dalmia Bharat Ltd.,Construction,Equity,1.0%
42,Ganesha Ecosphere Ltd.,Textiles,Equity,0.9%
43,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,0.9%
44,Bharat Forge Ltd.,Automobile,Equity,0.8%
45,Mphasis Ltd.,Technology,Equity,0.8%
46,Atul Ltd.,Chemicals,Equity,0.8%
47,JK Cement Ltd.,Construction,Equity,0.8%
48,Max Healthcare Institute Ltd.,Healthcare,Equity,0.7%
49,Tata Consultancy Services Ltd.,Technology,Equity,0.7%
50,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.6%
51,Divi's Laboratories Ltd.,Healthcare,Equity,0.6%
52,Navin Fluorine International Ltd.,Chemicals,Equity,0.5%
