,Name,Sector,Instrument,Assets
0,Bajaj Finance Ltd.,Financial,Equity,8.7%
1,Tata Consultancy Services Ltd.,Technology,Equity,8.5%
2,Avenue Supermarts Ltd.,Services,Equity,8.5%
3,Pidilite Industries Ltd.,Chemicals,Equity,7.7%
4,Kotak Mahindra Bank Ltd.,Financial,Equity,7.1%
5,Info Edge (India) Ltd.,Services,Equity,5.6%
6,Housing Development Finance Corporation Ltd.,Financial,Equity,5.3%
7,Shree Cement Ltd.,Construction,Equity,5.0%
8,LTIMindtree Ltd.,Technology,Equity,4.0%
9,Divi's Laboratories Ltd.,Healthcare,Equity,3.9%
10,Bajaj Finserv Ltd.,Financial,Equity,3.5%
11,ICICI Bank Ltd.,Financial,Equity,3.2%
12,Reliance Industries Ltd.,Energy,Futures,2.8%
13,PI Industries Ltd.,Chemicals,Equity,2.6%
14,Asian Paints Ltd.,Chemicals,Equity,2.6%
15,Torrent Power Ltd.,Energy,Equity,2.3%
16,Asian Paints Ltd.,Chemicals,Futures,2.2%
17,Sona BLW Precision Forgings Ltd.,Automobile,Equity,2.1%
18,ICICI Bank Ltd.,Financial,Futures,1.7%
19,PI Industries Ltd.,Chemicals,Futures,1.5%
20,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.5%
21,Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.4%
22,Apollo Hospitals Enterprise Ltd.,Healthcare,Futures,1.2%
23,Reliance Industries Ltd.,Energy,Equity,1.0%
24,Kotak Mahindra Bank Ltd.,Financial,Futures,0.9%
25,Cholamandalam Investment and Finance Company Ltd.,Financial,Futures,0.9%
26,Mahindra & Mahindra Financial Services Ltd.,Financial,Futures,0.8%
27,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.6%
28,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.4%
29,Nestle India Ltd.,Consumer Staples,Futures,0.4%
30,Voltas Ltd.,Consumer Discretionary,Futures,0.3%
31,Reserve Bank of India,Financial,T-Bills,0.3%
32,Reserve Bank of India,Financial,T-Bills,0.3%
33,Bajaj Finance Ltd.,Financial,Futures,0.2%
34,Reserve Bank of India,Financial,T-Bills,0.2%
35,Reserve Bank of India,Financial,T-Bills,0.2%
