,Name,Sector,Instrument,Assets
0,Hindustan Unilever Ltd.,Consumer Staples,Equity,5.2%
1,Maruti Suzuki India Ltd.,Automobile,Equity,4.8%
2,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,4.2%
3,United Spirits Ltd.,Consumer Staples,Equity,3.9%
4,Escorts Kubota Ltd.,Automobile,Equity,2.2%
5,Siemens Ltd.,Capital Goods,Equity,2.0%
6,SKF India Ltd.,Capital Goods,Equity,2.0%
7,Fortis Healthcare Ltd.,Healthcare,Equity,1.9%
8,Mphasis Ltd.,Technology,Equity,1.8%
9,Gland Pharma Ltd.,Healthcare,Equity,1.2%
10,Zee Entertainment Enterprises Ltd.,Services,Equity,1.0%
11,Sanofi India Ltd.,Healthcare,Equity,1.0%
12,Goodyear India Ltd.,Automobile,Equity,0.3%
13,Westlife Foodworld Ltd.,Services,Equity,0.2%
