,Name,Sector,Instrument,Assets
0,Hindustan Petroleum Corporation Ltd.,Energy,Equity,4.2%
1,Balkrishna Industries Ltd.,Automobile,Equity,3.7%
2,PVR Ltd.,Services,Equity,3.6%
3,Jindal Steel & Power Ltd.,Metals & Mining,Equity,3.4%
4,Steel Authority Of India Ltd.,Metals & Mining,Equity,3.3%
5,Max Financial Services Ltd.,Financial,Equity,3.3%
6,NMDC Ltd.,Metals & Mining,Equity,2.9%
7,UNO Minda Ltd.,Automobile,Equity,2.8%
8,AIA Engineering Ltd.,Metals & Mining,Equity,2.7%
9,Container Corporation Of India Ltd.,Services,Equity,2.7%
10,The Phoenix Mills Ltd.,Construction,Equity,2.6%
11,Lupin Ltd.,Healthcare,Equity,2.5%
12,ACC Ltd.,Construction,Equity,2.4%
13,Indiamart Intermesh Ltd.,Services,Equity,2.4%
14,Zee Entertainment Enterprises Ltd.,Services,Equity,2.4%
15,TVS Motor Company Ltd.,Automobile,Equity,2.3%
16,The Ramco Cements Ltd.,Construction,Equity,2.1%
17,Affle (India) Ltd.,Technology,Equity,2.1%
18,Fortis Healthcare Ltd.,Healthcare,Equity,2.0%
19,Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.9%
20,Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,1.9%
21,Dalmia Bharat Ltd.,Construction,Equity,1.9%
22,United Breweries Ltd.,Consumer Staples,Equity,1.8%
23,APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.8%
24,Ultratech Cement Ltd.,Construction,Equity,1.8%
25,Gujarat Gas Ltd.,Energy,Equity,1.8%
26,UPL Ltd.,Chemicals,Equity,1.7%
27,Jubilant FoodWorks Ltd.,Services,Equity,1.6%
28,Camlin Fine Sciences Ltd.,Chemicals,Equity,1.4%
29,Syngene International Ltd.,Healthcare,Equity,1.4%
30,Endurance Technologies Ltd.,Automobile,Equity,1.2%
31,Sumitomo Chemical India Ltd.,Chemicals,Equity,1.1%
32,JK Lakshmi Cement Ltd.,Construction,Equity,1.0%
33,Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.0%
34,Sun TV Network Ltd.,Services,Equity,1.0%
35,Gland Pharma Ltd.,Healthcare,Equity,1.0%
36,Jindal Stainless Ltd.,Metals & Mining,Equity,0.9%
37,Godrej Properties Ltd.,Construction,Equity,0.9%
38,Cummins India Ltd.,Capital Goods,Equity,0.9%
39,Devyani International Ltd.,Services,Equity,0.9%
40,NMDC Steel Ltd.,Metals & Mining,Equity,0.8%
41,Vedant Fashions Ltd.,Services,Equity,0.8%
42,Vardhman Textiles Ltd.,Textiles,Equity,0.8%
43,JSW Steel Ltd.,Metals & Mining,Equity,0.8%
44,Arvind Fashions Ltd.,Textiles,Equity,0.7%
45,GR Infraprojects Ltd.,Construction,Equity,0.7%
46,Motherson Sumi Wiring India Ltd.,Automobile,Equity,0.7%
47,Sudarshan Chemical Industries Ltd.,Chemicals,Equity,0.7%
48,Nuvoco Vistas Corporation Ltd.,Construction,Equity,0.7%
49,Samvardhana Motherson International Ltd.,Automobile,Equity,0.7%
50,National Aluminium Company Ltd.,Metals & Mining,Equity,0.7%
51,JK Cement Ltd.,Construction,Equity,0.6%
52,Trent Ltd.,Services,Equity,0.6%
53,Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.6%
54,Kajaria Ceramics Ltd.,Construction,Equity,0.6%
55,HDFC Asset Management Company Ltd.,Financial,Equity,0.5%
56,NHPC Ltd.,Energy,Equity,0.4%
57,V-Mart Retail Ltd.,Services,Equity,0.4%
58,Avanti Feeds Ltd.,Consumer Staples,Equity,0.4%
59,Sundram Fasteners Ltd.,Capital Goods,Equity,0.3%
60,Multi Commodity Exchange Of India Ltd.,Services,Equity,0.3%
61,Barbeque-Nation Hospitality Ltd.,Services,Equity,0.2%
62,RHI Magnesita India Ltd.,Construction,Equity,0.1%
63,Relaxo Footwears Ltd.,Consumer Staples,Equity,0.1%
64,Nazara Technologies Ltd.,Technology,Equity,0.1%
