,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,10.4%
1,Ultratech Cement Ltd.,Construction,Equity,8.7%
2,ABB India Ltd.,Capital Goods,Equity,5.0%
3,Bharti Airtel Ltd.,Communication,Equity,4.9%
4,JK Cement Ltd.,Construction,Equity,4.5%
5,Thermax Ltd.,Capital Goods,Equity,4.4%
6,Jindal Steel & Power Ltd.,Metals & Mining,Equity,4.2%
7,Bharat Electronics Ltd.,Capital Goods,Equity,4.1%
8,Transport Corporation Of India Ltd.,Services,Equity,4.0%
9,Ahluwalia Contracts (India) Ltd.,Construction,Equity,4.0%
10,H.G. Infra Engineering Ltd.,Construction,Equity,3.6%
11,Torrent Power Ltd.,Energy,Equity,3.6%
12,PNC Infratech Ltd.,Construction,Equity,3.6%
13,Sagar Cements Ltd.,Construction,Equity,3.1%
14,Kirloskar Brothers Ltd.,Capital Goods,Equity,3.0%
15,Gujarat State Petronet Ltd.,Energy,Equity,2.6%
16,Container Corporation Of India Ltd.,Services,Equity,2.6%
17,Carborundum Universal Ltd.,Metals & Mining,Equity,2.6%
18,Gujarat Gas Ltd.,Energy,Equity,2.4%
19,NCC Ltd.,Construction,Equity,2.2%
20,ITD Cementation India Ltd.,Construction,Equity,1.8%
21,Engineers India Ltd.,Construction,Equity,1.4%
22,Gateway Distriparks Ltd.,Services,Equity,1.4%
23,Cummins India Ltd.,Capital Goods,Equity,1.3%
24,Mahindra Lifespace Developers Ltd.,Construction,Equity,1.1%
25,Nuvoco Vistas Corporation Ltd.,Construction,Equity,1.0%
26,Interglobe Aviation Ltd.,Services,Equity,1.0%
27,Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.9%
28,GPT Infraprojects Ltd.,Construction,Equity,0.9%
29,Hindalco Industries Ltd.,Metals & Mining,Equity,0.9%
30,Tata Steel Ltd.,Metals & Mining,Equity,0.7%
31,ISGEC Heavy Engineering Ltd.,Capital Goods,Equity,0.7%
32,Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.7%
33,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.2%
