,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,9.3%
1,Ultratech Cement Ltd.,Construction,Equity,5.7%
2,Gujarat State Petronet Ltd.,Energy,Equity,5.3%
3,GAIL (India) Ltd.,Energy,Equity,4.7%
4,Kei Industries Ltd.,Capital Goods,Equity,4.1%
5,Hindustan Aeronautics Ltd.,Capital Goods,Equity,3.9%
6,PNC Infratech Ltd.,Construction,Equity,3.8%
7,Bharat Petroleum Corporation Ltd.,Energy,Equity,3.5%
8,KNR Constructions Ltd.,Construction,Equity,3.5%
9,Power Grid Corporation Of India Ltd.,Energy,Equity,3.4%
10,Bharat Electronics Ltd.,Capital Goods,Equity,2.8%
11,Thermax Ltd.,Capital Goods,Equity,2.8%
12,Ratnamani Metals & Tubes Ltd.,Metals & Mining,Equity,2.7%
13,Rolex Rings Ltd,Capital Goods,Equity,2.7%
14,Tata Power Company Ltd.,Energy,Equity,2.5%
15,Timken India Ltd.,Capital Goods,Equity,2.5%
16,Kajaria Ceramics Ltd.,Construction,Equity,2.4%
17,Jamna Auto Industries Ltd.,Automobile,Equity,2.3%
18,Bharti Airtel Ltd.,Communication,Equity,2.3%
19,Dixon Technologies (India) Ltd.,Capital Goods,Equity,2.2%
20,Bharat Dynamics Ltd.,Capital Goods,Equity,2.2%
21,Escorts Kubota Ltd.,Automobile,Equity,2.1%
22,AIA Engineering Ltd.,Metals & Mining,Equity,1.9%
23,Birla Corporation Ltd.,Construction,Equity,1.8%
24,Honeywell Automation India Ltd.,Capital Goods,Equity,1.8%
25,Craftsman Automation Ltd.,Automobile,Equity,1.7%
26,Triveni Turbine Ltd.,Capital Goods,Equity,1.7%
27,MTAR Technologies Ltd.,Capital Goods,Equity,1.6%
28,Container Corporation Of India Ltd.,Services,Equity,1.6%
29,Siemens Ltd.,Capital Goods,Equity,1.5%
30,GR Infraprojects Ltd.,Construction,Equity,1.5%
31,H.G. Infra Engineering Ltd.,Construction,Equity,1.4%
32,Hindalco Industries Ltd.,Metals & Mining,Equity,1.3%
33,ABB India Ltd.,Capital Goods,Equity,1.2%
34,Cummins India Ltd.,Capital Goods,Equity,1.2%
35,Grindwell Norton Ltd.,Metals & Mining,Equity,1.1%
