,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,9.5%
1,Bharat Electronics Ltd.,Capital Goods,Equity,6.8%
2,ICICI Bank Ltd.,Financial,Equity,6.1%
3,NTPC Ltd.,Energy,Equity,6.0%
4,State Bank of India,Financial,Equity,5.0%
5,Siemens Ltd.,Capital Goods,Equity,4.5%
6,Schaeffler India Ltd.,Capital Goods,Equity,4.5%
7,Reliance Industries Ltd.,Energy,Equity,4.1%
8,ABB India Ltd.,Capital Goods,Equity,3.8%
9,Power Grid Corporation Of India Ltd.,Energy,Equity,3.7%
10,Interglobe Aviation Ltd.,Services,Equity,3.4%
11,KNR Constructions Ltd.,Construction,Equity,3.3%
12,Thermax Ltd.,Capital Goods,Equity,2.9%
13,Blue Dart Express Ltd.,Services,Equity,2.8%
14,Brigade Enterprises Ltd.,Construction,Equity,2.8%
15,Grindwell Norton Ltd.,Metals & Mining,Equity,2.5%
16,Honeywell Automation India Ltd.,Capital Goods,Equity,2.1%
17,KEC International Ltd.,Capital Goods,Equity,2.0%
18,VRL Logistics Ltd.,Services,Equity,2.0%
19,Hindalco Industries Ltd.,Metals & Mining,Equity,2.0%
20,Tata Steel Ltd.,Metals & Mining,Equity,1.9%
21,TCI Express Ltd.,Services,Equity,1.8%
22,AIA Engineering Ltd.,Metals & Mining,Equity,1.6%
23,Ultratech Cement Ltd.,Construction,Equity,1.5%
24,Container Corporation Of India Ltd.,Services,Equity,1.4%
25,Kei Industries Ltd.,Capital Goods,Equity,1.4%
26,PNC Infratech Ltd.,Construction,Equity,1.3%
27,JK Cement Ltd.,Construction,Equity,1.1%
28,Kaynes Technology India Ltd.,Capital Goods,Equity,1.1%
29,Bosch Ltd.,Automobile,Equity,1.0%
30,Timken India Ltd.,Capital Goods,Equity,0.8%
31,Gujarat Gas Ltd.,Energy,Equity,0.8%
