,Name,Sector,Instrument,Assets
0,The Federal Bank Ltd.,Financial,Equity,3.6%
1,UNO Minda Ltd.,Automobile,Equity,3.5%
2,Abbott India Ltd.,Healthcare,Equity,3.4%
3,JK Cement Ltd.,Construction,Equity,3.1%
4,Persistent Systems Ltd.,Technology,Equity,3.0%
5,Polycab India Ltd.,Capital Goods,Equity,3.0%
6,AIA Engineering Ltd.,Metals & Mining,Equity,2.9%
7,Trent Ltd.,Services,Equity,2.8%
8,Global Health Ltd.,Healthcare,Equity,2.8%
9,Sundram Fasteners Ltd.,Capital Goods,Equity,2.7%
10,Indian Bank,Financial,Equity,2.6%
11,HDFC Bank Ltd.,Financial,Equity,2.6%
12,Linde India Ltd.,Chemicals,Equity,2.5%
13,Schaeffler India Ltd.,Capital Goods,Equity,2.5%
14,PI Industries Ltd.,Chemicals,Equity,2.5%
15,Ashok Leyland Ltd.,Automobile,Equity,2.5%
16,Max Healthcare Institute Ltd.,Healthcare,Equity,2.5%
17,Sundaram Finance Ltd.,Financial,Equity,2.4%
18,Astral Ltd.,Chemicals,Equity,2.4%
19,JK Lakshmi Cement Ltd.,Construction,Equity,2.4%
20,Kajaria Ceramics Ltd.,Construction,Equity,2.4%
21,Bharti Airtel Ltd.,Communication,Equity,2.4%
22,TVS Motor Company Ltd.,Automobile,Equity,2.3%
23,Hindustan Unilever Ltd.,Consumer Staples,Equity,2.3%
24,Bharat Forge Ltd.,Automobile,Equity,2.1%
25,Crisil Ltd.,Services,Equity,2.1%
26,Bharat Electronics Ltd.,Capital Goods,Equity,2.1%
27,ICICI Bank Ltd.,Financial,Equity,2.0%
28,Navin Fluorine International Ltd.,Chemicals,Equity,1.9%
29,United Breweries Ltd.,Consumer Staples,Equity,1.9%
30,Tata Steel Ltd.,Metals & Mining,Equity,1.9%
31,Ipca Laboratories Ltd.,Healthcare,Equity,1.9%
32,Deepak Nitrite Ltd.,Chemicals,Equity,1.8%
33,K.P.R. Mill Ltd.,Textiles,Equity,1.6%
34,Atul Ltd.,Chemicals,Equity,1.6%
35,Devyani International Ltd.,Services,Equity,1.6%
36,Avenue Supermarts Ltd.,Services,Equity,1.5%
37,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.3%
38,Page Industries Ltd.,Textiles,Equity,1.3%
39,Whirlpool Of India Ltd.,Consumer Discretionary,Equity,1.2%
40,Mphasis Ltd.,Technology,Equity,1.1%
41,Go Fashion (India) Ltd.,Services,Equity,0.9%
