,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,8.7%
1,Rites Ltd.,Construction,Equity,7.3%
2,Reliance Industries Ltd.,Energy,Equity,6.8%
3,Ultratech Cement Ltd.,Construction,Equity,5.8%
4,NTPC Ltd.,Energy,Equity,5.5%
5,Bharti Airtel Ltd.,Communication,Equity,5.3%
6,Kaynes Technology India Ltd.,Capital Goods,Equity,4.3%
7,Bosch Ltd.,Automobile,Equity,4.0%
8,Power Grid Corporation Of India Ltd.,Energy,Equity,4.0%
9,Hindustan Aeronautics Ltd.,Capital Goods,Equity,3.9%
10,Sterling and Wilson Renewable Energy Ltd.,Capital Goods,Equity,3.6%
11,Siemens Ltd.,Capital Goods,Equity,3.5%
12,Oberoi Realty Ltd.,Construction,Equity,2.8%
13,Indraprastha Gas Ltd.,Energy,Equity,2.7%
14,MTAR Technologies Ltd.,Capital Goods,Equity,2.7%
15,Cummins India Ltd.,Capital Goods,Equity,2.4%
16,Adani Ports and Special Economic Zone Ltd.,Services,Equity,2.1%
17,NHPC Ltd.,Energy,Equity,2.1%
18,The Phoenix Mills Ltd.,Construction,Equity,2.1%
19,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.9%
20,NCC Ltd.,Construction,Equity,1.8%
21,ACC Ltd.,Construction,Equity,1.7%
22,Container Corporation Of India Ltd.,Services,Equity,1.5%
23,Mishra Dhatu Nigam Ltd.,Metals & Mining,Equity,1.3%
24,JK Lakshmi Cement Ltd.,Construction,Equity,1.2%
25,PNC Infratech Ltd.,Construction,Equity,1.2%
26,Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.1%
27,Astral Ltd.,Chemicals,Equity,1.1%
28,Praj Industries Ltd.,Capital Goods,Equity,1.1%
29,Birla Corporation Ltd.,Construction,Equity,1.1%
30,Prestige Estates Projects Ltd.,Construction,Equity,0.9%
31,Paras Defence And Space Technologies Ltd.,Capital Goods,Equity,0.9%
32,GR Infraprojects Ltd.,Construction,Equity,0.7%
33,GE Power India Ltd.,Capital Goods,Equity,0.5%
