,Name,Sector,Instrument,Assets
0,Infosys Ltd.,Technology,Equity,25.8%
1,Tata Consultancy Services Ltd.,Technology,Equity,11.1%
2,HCL Technologies Ltd.,Technology,Equity,9.3%
3,LTIMindtree Ltd.,Technology,Equity,7.5%
4,Tech Mahindra Ltd.,Technology,Equity,7.1%
5,Bharti Airtel Ltd.,Communication,Equity,5.6%
6,Cyient Ltd.,Technology,Equity,4.0%
7,Coforge Ltd.,Technology,Equity,3.7%
8,Birlasoft Ltd.,Technology,Equity,2.4%
9,Sonata Software Ltd.,Technology,Equity,1.9%
10,Persistent Systems Ltd.,Technology,Equity,1.7%
11,Honeywell Automation India Ltd.,Capital Goods,Equity,1.4%
12,RateGain Travel Technologies Ltd.,Technology,Equity,1.2%
13,FSN E-Commerce Ventures Ltd.,Services,Equity,1.2%
14,One97 Communications Ltd.,Services,Equity,1.1%
15,Adobe Systems Inc. (USA),Technology,Forgn. Eq,1.1%
16,Microsoft Corportion (US),Technology,Forgn. Eq,1.1%
17,Apple Inc. (USA),Consumer Discretionary,Forgn. Eq,1.1%
18,Cognizant Technology Solutions Corp.,Technology,Forgn. Eq,1.0%
19,Latent View Analytics Ltd.,Technology,Equity,1.0%
20,Wipro Ltd.,Technology,Equity,1.0%
21,KPIT Technologies Ltd.,Technology,Equity,0.9%
22,L&T Technology Services Ltd.,Technology,Equity,0.9%
23,CMS Info Systems Ltd.,Services,Equity,0.8%
24,Zomato Ltd.,Services,Equity,0.8%
25,Zee Entertainment Enterprises Ltd.,Services,Equity,0.7%
26,PVR Ltd.,Services,Equity,0.6%
27,Redington Ltd.,Services,Equity,0.6%
28,CE Info Systems Ltd.,Technology,Equity,0.5%
29,Accenture PLC,Others,Forgn. Eq,0.5%
30,Tata Communications Ltd.,Communication,Equity,0.5%
31,Aditya Birla Sun Life Nifty IT ETF - Growth,Financial,Mutual Fund,0.4%
32,Sterlite Technologies Ltd.,Communication,Equity,0.3%
33,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.3%
34,eMudhra Ltd.,Services,Equity,0.2%
