,Name,Sector,Instrument,Assets
0,ABB India Ltd.,Capital Goods,Equity,3.1%
1,The Federal Bank Ltd.,Financial,Equity,2.8%
2,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,2.6%
3,Aditya Birla Fashion and Retail Ltd.,Services,Equity,2.5%
4,Bank Of Baroda,Financial,Equity,2.1%
5,Schaeffler India Ltd.,Capital Goods,Equity,2.1%
6,Sundaram Finance Ltd.,Financial,Equity,2.0%
7,Bosch Ltd.,Automobile,Equity,2.0%
8,Max Financial Services Ltd.,Financial,Equity,2.0%
9,Solar Industries India Ltd.,Chemicals,Equity,1.9%
10,Power Finance Corporation Ltd.,Financial,Equity,1.9%
11,TVS Motor Company Ltd.,Automobile,Equity,1.9%
12,Indian Bank,Financial,Equity,1.8%
13,Bharat Electronics Ltd.,Capital Goods,Equity,1.8%
14,Max Healthcare Institute Ltd.,Healthcare,Equity,1.8%
15,Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.8%
16,Shriram Finance Ltd,Financial,Equity,1.8%
17,Honeywell Automation India Ltd.,Capital Goods,Equity,1.7%
18,The Indian Hotels Company Ltd.,Services,Equity,1.7%
19,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.7%
20,Cummins India Ltd.,Capital Goods,Equity,1.7%
21,Zee Entertainment Enterprises Ltd.,Services,Equity,1.6%
22,Page Industries Ltd.,Textiles,Equity,1.6%
23,Voltas Ltd.,Consumer Discretionary,Equity,1.6%
24,Varun Beverages Ltd.,Consumer Staples,Equity,1.5%
25,Persistent Systems Ltd.,Technology,Equity,1.5%
26,Oberoi Realty Ltd.,Construction,Equity,1.5%
27,TTK Prestige Ltd.,Consumer Discretionary,Equity,1.5%
28,Reliance Industries Ltd.,Energy,Equity,1.4%
29,Bharat Dynamics Ltd.,Capital Goods,Equity,1.4%
30,Ashok Leyland Ltd.,Automobile,Equity,1.4%
31,Coforge Ltd.,Technology,Equity,1.4%
32,Vinati Organics Ltd.,Chemicals,Equity,1.4%
33,Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.3%
34,L&T Technology Services Ltd.,Technology,Equity,1.3%
35,The Phoenix Mills Ltd.,Construction,Equity,1.3%
36,Timken India Ltd.,Capital Goods,Equity,1.3%
37,Tube Investments Of India Ltd.,Automobile,Equity,1.2%
38,Container Corporation Of India Ltd.,Services,Equity,1.2%
39,Fortis Healthcare Ltd.,Healthcare,Equity,1.2%
40,Bharat Forge Ltd.,Automobile,Equity,1.1%
41,Canara Bank,Financial,Equity,1.1%
42,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.1%
43,Dalmia Bharat Ltd.,Construction,Equity,1.1%
44,Patanjali Foods Ltd.,Consumer Staples,Equity,1.1%
45,Syngene International Ltd.,Healthcare,Equity,1.1%
46,Sundram Fasteners Ltd.,Capital Goods,Equity,1.1%
47,Indusind Bank Ltd.,Financial,Equity,1.0%
48,UNO Minda Ltd.,Automobile,Equity,1.0%
49,NTPC Ltd.,Energy,Equity,1.0%
50,NLC India Ltd.,Energy,Equity,1.0%
51,ICICI Bank Ltd.,Financial,Equity,1.0%
52,Natco Pharma Ltd.,Healthcare,Equity,1.0%
53,ITI Banking & PSU Debt Fund Direct - Growth,Financial,Mutual Fund,1.0%
54,Tata Communications Ltd.,Communication,Equity,0.9%
55,Astral Ltd.,Chemicals,Equity,0.9%
56,SKF India Ltd.,Capital Goods,Equity,0.9%
57,Emami Ltd.,Consumer Staples,Equity,0.8%
58,Power Grid Corporation Of India Ltd.,Energy,Equity,0.8%
59,Aavas Financiers Ltd.,Financial,Equity,0.8%
60,Trent Ltd.,Services,Equity,0.8%
61,City Union Bank Ltd.,Financial,Equity,0.8%
62,Lupin Ltd.,Healthcare,Equity,0.8%
63,Sumitomo Chemical India Ltd.,Chemicals,Equity,0.7%
64,JTL Industries Ltd,Metals & Mining,Equity,0.6%
65,Blue Dart Express Ltd.,Services,Equity,0.6%
66,ACC Ltd.,Construction,Equity,0.6%
67,ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,0.6%
68,Indraprastha Gas Ltd.,Energy,Equity,0.6%
69,Sapphire Foods India Ltd.,Services,Equity,0.5%
70,Finolex Industries Ltd.,Chemicals,Equity,0.5%
71,Chennai Petroleum Corporation Ltd.,Energy,Equity,0.5%
72,Steel Authority Of India Ltd.,Metals & Mining,Equity,0.5%
