,Name,Sector,Instrument,Assets
0,Bajaj Finance Ltd.,Financial,Equity,6.3%
1,ICICI Bank Ltd.,Financial,Equity,6.1%
2,Avenue Supermarts Ltd.,Services,Equity,5.2%
3,HDFC Bank Ltd.,Financial,Equity,4.2%
4,Reliance Industries Ltd.,Energy,Equity,3.6%
5,Info Edge (India) Ltd.,Services,Equity,3.3%
6,Siemens Ltd.,Capital Goods,Equity,3.0%
7,Pidilite Industries Ltd.,Chemicals,Equity,2.7%
8,Honeywell Automation India Ltd.,Capital Goods,Equity,2.2%
9,Kotak Mahindra Bank Ltd.,Financial,Equity,2.1%
10,Coforge Ltd.,Technology,Equity,2.1%
11,Tata Elxsi Ltd.,Technology,Equity,1.9%
12,Neogen Chemicals Ltd.,Chemicals,Equity,1.8%
13,Ultratech Cement Ltd.,Construction,Equity,1.8%
14,Larsen & Toubro Ltd.,Construction,Equity,1.8%
15,Torrent Power Ltd.,Energy,Equity,1.7%
16,Zomato Ltd.,Services,Equity,1.6%
17,ABB India Ltd.,Capital Goods,Equity,1.5%
18,Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.5%
19,Microsoft Corportion (US),Technology,Forgn. Eq,1.4%
20,Bajaj Finserv Ltd.,Financial,Equity,1.4%
21,Linde India Ltd.,Chemicals,Equity,1.3%
22,Divi's Laboratories Ltd.,Healthcare,Equity,1.3%
23,Godrej Consumer Products Ltd.,Consumer Staples,Equity,1.3%
24,Tata Consultancy Services Ltd.,Technology,Equity,1.3%
25,Apple Inc. (USA),Consumer Discretionary,Forgn. Eq,1.1%
26,Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.1%
27,SBI Life Insurance Company Ltd.,Insurance,Equity,1.1%
28,Gland Pharma Ltd.,Healthcare,Equity,1.1%
29,FSN E-Commerce Ventures Ltd.,Services,Equity,1.1%
30,Voltas Ltd.,Consumer Discretionary,Equity,1.0%
31,Merck & Co Inc (US),Healthcare,Forgn. Eq,1.0%
32,Visa Inc,Financial,Forgn. Eq,1.0%
33,Taiwan Semiconductor Manufacturing Co Ltd. (Taiwan),Capital Goods,ADS/ADR,1.0%
34,Samvardhana Motherson International Ltd.,Automobile,Equity,0.9%
35,Wipro Ltd.,Technology,Equity,0.9%
36,Delhivery Ltd.,Services,Equity,0.9%
37,L&T Technology Services Ltd.,Technology,Equity,0.9%
38,Alphabet Inc Class A,Services,Forgn. Eq,0.8%
39,Eli Lilly,Healthcare,Forgn. Eq,0.8%
40,Narayana Hrudayalaya Ltd.,Healthcare,Equity,0.8%
41,Shell Plc,Energy,Forgn. Eq,0.8%
42,Aether Industries Ltd.,Chemicals,Equity,0.8%
43,Housing Development Finance Corporation Ltd.,Financial,Equity,0.8%
44,Indiamart Intermesh Ltd.,Services,Equity,0.7%
45,Boston Scientific Corp,Healthcare,Forgn. Eq,0.7%
46,ASML Holding N.V.,Capital Goods,ADS/ADR,0.7%
47,Texas Instruments Inc. (US),Capital Goods,Forgn. Eq,0.7%
48,Adobe Systems Inc. (USA),Technology,Forgn. Eq,0.7%
49,Amazon. com Inc. (USA),Services,Forgn. Eq,0.7%
50,Canadian Pacific Railway Ltd.,Services,Forgn. Eq,0.6%
51,Danaher Corporation,Healthcare,Forgn. Eq,0.6%
52,Novo Nordisk A/S,Healthcare,Forgn. Eq,0.6%
53,Regeneron Pharmaceuticals Inc,Healthcare,Forgn. Eq,0.6%
54,MSCI Inc,Financial,Forgn. Eq,0.6%
55,Booking Holdings Inc,Services,Forgn. Eq,0.6%
56,AstraZeneca PLC,Healthcare,Forgn. Eq,0.6%
57,First Solar Inc,Capital Goods,Forgn. Eq,0.6%
58,Sony Group Corporation,Consumer Discretionary,Forgn. Eq,0.6%
59,NetFlix Inc. (USA),Services,Forgn. Eq,0.5%
60,Charles Schwab Corporation,Financial,Forgn. Eq,0.5%
61,AMETEK Inc,Capital Goods,Forgn. Eq,0.5%
62,Emerson Electric Co.,Capital Goods,Forgn. Eq,0.5%
63,Corteva Inc.,Chemicals,Forgn. Eq,0.5%
64,Gartner Inc,Technology,Forgn. Eq,0.5%
65,Solaredge Technologies Inc,Capital Goods,Forgn. Eq,0.5%
66,Costco Wholesale Corporation (USA),Services,Forgn. Eq,0.5%
67,Wyndham Hotels & Resorts Inc,Services,Forgn. Eq,0.5%
68,Clean Science And Technology Ltd.,Chemicals,Equity,0.4%
69,"JD.COM, INC.",Services,Forgn. Eq,0.4%
70,Intuit Inc. (USA),Technology,Forgn. Eq,0.4%
71,Tesla Motors Inc,Automobile,Forgn. Eq,0.4%
72,Motorola Solutions Inc,Communication,Forgn. Eq,0.4%
73,Las Vegas Sands Corp,Services,Forgn. Eq,0.4%
74,PB Fintech Ltd.,Services,Equity,0.4%
75,Crowdstrike Holdings Inc,Technology,Forgn. Eq,0.3%
76,Advanced Micro Devices Inc,Capital Goods,Forgn. Eq,0.3%
77,Synopsys Inc Com.,Technology,Forgn. Eq,0.3%
78,Eureka Forbes Ltd.,Metals & Mining,Equity,0.1%
