,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,7.7%
1,Tata Consultancy Services Ltd.,Technology,Equity,5.2%
2,NHPC Ltd.,Energy,Equity,4.2%
3,ITC Ltd.,Consumer Staples,Equity,3.8%
4,Reliance Industries Ltd.,Energy,Equity,3.3%
5,Dalmia Bharat Ltd.,Construction,Equity,3.2%
6,APL Apollo Tubes Ltd.,Metals & Mining,Equity,3.0%
7,Coforge Ltd.,Technology,Equity,2.9%
8,ICICI Bank Ltd.,Financial,Equity,2.9%
9,Larsen & Toubro Ltd.,Construction,Equity,2.9%
10,Schaeffler India Ltd.,Capital Goods,Equity,2.8%
11,Cummins India Ltd.,Capital Goods,Equity,2.7%
12,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,2.6%
13,The Phoenix Mills Ltd.,Construction,Equity,2.5%
14,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.4%
15,Axis Bank Ltd.,Financial,Equity,2.4%
16,Bharti Airtel Ltd.,Communication,Equity,2.4%
17,NMDC Ltd.,Metals & Mining,Equity,2.3%
18,The Indian Hotels Company Ltd.,Services,Equity,2.3%
19,Indusind Bank Ltd.,Financial,Equity,2.2%
20,RBL Bank Ltd.,Financial,Equity,2.2%
21,NLC India Ltd.,Energy,Equity,2.2%
22,Page Industries Ltd.,Textiles,Equity,2.1%
23,Supreme Industries Ltd.,Chemicals,Equity,2.1%
24,Zydus Lifesciences Ltd.,Healthcare,Equity,1.9%
25,UNO Minda Ltd.,Automobile,Equity,1.8%
26,Infosys Ltd.,Technology,Equity,1.8%
27,PB Fintech Ltd.,Services,Equity,1.8%
28,Carborundum Universal Ltd.,Metals & Mining,Equity,1.6%
29,Titan Company Ltd.,Consumer Discretionary,Equity,1.6%
30,Maruti Suzuki India Ltd.,Automobile,Equity,1.5%
31,Petronet LNG Ltd.,Energy,Equity,1.4%
32,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.4%
33,ABB India Ltd.,Capital Goods,Equity,1.4%
34,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.4%
35,Crisil Ltd.,Services,Equity,1.4%
36,Brigade Enterprises Ltd.,Construction,Equity,1.2%
37,Varun Beverages Ltd.,Consumer Staples,Equity,1.2%
38,Abbott India Ltd.,Healthcare,Equity,1.0%
39,Hindustan Petroleum Corporation Ltd.,Energy,Equity,0.8%
