,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,5.1%
1,The Federal Bank Ltd.,Financial,Equity,4.2%
2,Ashok Leyland Ltd.,Automobile,Equity,4.0%
3,Cummins India Ltd.,Capital Goods,Equity,3.8%
4,Max Financial Services Ltd.,Financial,Equity,3.7%
5,Kajaria Ceramics Ltd.,Construction,Equity,3.5%
6,Jubilant FoodWorks Ltd.,Services,Equity,3.4%
7,Oberoi Realty Ltd.,Construction,Equity,3.2%
8,Bata India Ltd.,Consumer Staples,Equity,3.0%
9,Persistent Systems Ltd.,Technology,Equity,2.9%
10,Radico Khaitan Ltd.,Consumer Staples,Equity,2.9%
11,Abbott India Ltd.,Healthcare,Equity,2.8%
12,Timken India Ltd.,Capital Goods,Equity,2.8%
13,Navin Fluorine International Ltd.,Chemicals,Equity,2.8%
14,SKF India Ltd.,Capital Goods,Equity,2.7%
15,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.6%
16,Max Healthcare Institute Ltd.,Healthcare,Equity,2.6%
17,Bosch Ltd.,Automobile,Equity,2.5%
18,Bank Of Baroda,Financial,Equity,2.4%
19,Alkem Laboratories Ltd.,Healthcare,Equity,2.4%
20,Aditya Birla Fashion and Retail Ltd.,Services,Equity,2.4%
21,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.3%
22,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,2.2%
23,Gujarat Gas Ltd.,Energy,Equity,2.2%
24,Steel Authority Of India Ltd.,Metals & Mining,Equity,1.8%
25,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.6%
26,Gland Pharma Ltd.,Healthcare,Equity,1.5%
27,The Phoenix Mills Ltd.,Construction,Equity,1.5%
28,Housing Development Finance Corporation Ltd.,Financial,Equity,1.5%
29,Container Corporation Of India Ltd.,Services,Equity,1.4%
30,Mphasis Ltd.,Technology,Equity,1.4%
31,Affle (India) Ltd.,Technology,Equity,1.3%
32,CreditAccess Grameen Ltd.,Financial,Equity,1.2%
33,HDFC Asset Management Company Ltd.,Financial,Equity,1.2%
34,Laurus Labs Ltd.,Healthcare,Equity,1.1%
35,Sagar Cements Ltd.,Construction,Equity,1.0%
36,Tata Chemicals Ltd.,Chemicals,Equity,1.0%
37,Voltas Ltd.,Consumer Discretionary,Equity,0.8%
38,Bharat Rasayan Ltd.,Chemicals,Equity,0.7%
39,Kolte-Patil Developers Ltd.,Construction,Equity,0.7%
40,Graphite India Ltd.,Construction,Equity,0.7%
41,India Glycols Ltd.,Chemicals,Equity,0.6%
42,Stove Kraft Ltd.,Consumer Discretionary,Equity,0.5%
43,Escorts Kubota Ltd.,Automobile,Equity,0.4%
44,Reserve Bank of India,Financial,T-Bills,0.2%
