,Name,Sector,Instrument,Assets
0,Tata Steel Ltd.,Metals & Mining,Equity,7.0%
1,Ultratech Cement Ltd.,Construction,Equity,6.3%
2,Reliance Industries Ltd.,Energy,Equity,6.0%
3,CCL Products (India) Ltd.,Consumer Staples,Equity,5.8%
4,K.P.R. Mill Ltd.,Textiles,Equity,5.8%
5,NTPC Ltd.,Energy,Equity,5.7%
6,Archean Chemical Industries Ltd.,Chemicals,Equity,4.6%
7,Neogen Chemicals Ltd.,Chemicals,Equity,4.6%
8,Hindalco Industries Ltd.,Metals & Mining,Equity,4.1%
9,Paradeep Phosphates Ltd.,Chemicals,Equity,4.0%
10,Ambuja Cements Ltd.,Construction,Equity,3.8%
11,Sagar Cements Ltd.,Construction,Equity,3.5%
12,Antony Waste Handling Cell Ltd.,Services,Equity,3.5%
13,Andhra Paper Ltd.,Consumer Staples,Equity,3.5%
14,Aether Industries Ltd.,Chemicals,Equity,3.4%
15,Hindustan Copper Ltd.,Metals & Mining,Equity,3.3%
16,Supreme Industries Ltd.,Chemicals,Equity,3.3%
17,Coal India Ltd.,Energy,Equity,3.0%
18,NMDC Ltd.,Metals & Mining,Equity,2.8%
19,Clean Science And Technology Ltd.,Chemicals,Equity,2.7%
20,ACC Ltd.,Construction,Equity,2.5%
21,Oil & Natural Gas Corporation Ltd.,Energy,Equity,2.2%
