,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,7.2%
1,Reliance Industries Ltd.,Energy,Equity,5.7%
2,HDFC Bank Ltd.,Financial,Equity,5.5%
3,Varun Beverages Ltd.,Consumer Staples,Equity,5.4%
4,State Bank of India,Financial,Equity,4.7%
5,IDFC First Bank Ltd.,Financial,Equity,3.9%
6,Sundram Fasteners Ltd.,Capital Goods,Equity,3.8%
7,Aditya Birla Fashion and Retail Ltd.,Services,Equity,3.4%
8,Bharti Airtel Ltd.,Communication,Equity,2.9%
9,Tata Consultancy Services Ltd.,Technology,Equity,2.7%
10,Cummins India Ltd.,Capital Goods,Equity,2.7%
11,AIA Engineering Ltd.,Metals & Mining,Equity,2.7%
12,Housing Development Finance Corporation Ltd.,Financial,Equity,2.6%
13,Zee Entertainment Enterprises Ltd.,Services,Equity,2.6%
14,ITC Ltd.,Consumer Staples,Equity,2.3%
15,The Ramco Cements Ltd.,Construction,Equity,2.2%
16,Fortis Healthcare Ltd.,Healthcare,Equity,2.0%
17,Redington Ltd.,Services,Equity,2.0%
18,Infosys Ltd.,Technology,Equity,1.9%
19,PI Industries Ltd.,Chemicals,Equity,1.9%
20,LIC Housing Finance Ltd.,Financial,Equity,1.8%
21,Oracle Financial Services Software Ltd.,Technology,Equity,1.5%
22,Ashok Leyland Ltd.,Automobile,Equity,1.5%
23,BASF India Ltd.,Chemicals,Equity,1.5%
24,Gujarat State Petronet Ltd.,Energy,Equity,1.4%
25,Larsen & Toubro Ltd.,Construction,Equity,1.3%
26,Elantas Beck India Ltd.,Chemicals,Equity,1.3%
27,Kotak Mahindra Bank Ltd.,Financial,Equity,1.3%
28,Devyani International Ltd.,Services,Equity,1.3%
29,Tube Investments Of India Ltd.,Automobile,Equity,1.2%
30,Lupin Ltd.,Healthcare,Equity,1.2%
31,Mahindra & Mahindra Ltd.,Automobile,Equity,1.1%
32,Ultratech Cement Ltd.,Construction,Equity,1.1%
33,Akzo Nobel India Ltd.,Chemicals,Equity,1.1%
34,Thermax Ltd.,Capital Goods,Equity,1.1%
35,Ajanta Pharma Ltd.,Healthcare,Equity,1.1%
36,Bandhan Bank Ltd.,Financial,Equity,1.0%
37,Gland Pharma Ltd.,Healthcare,Equity,0.8%
38,Syngene International Ltd.,Healthcare,Equity,0.8%
39,Hindustan Unilever Ltd.,Consumer Staples,Equity,0.8%
40,ACC Ltd.,Construction,Equity,0.6%
41,Quess Corp Ltd.,Financial,Equity,0.5%
42,Divi's Laboratories Ltd.,Healthcare,Equity,0.2%
43,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.1%
