,Name,Sector,Instrument,Assets
0,Equitas Small Finance Bank Ltd.,Financial,Equity,4.8%
1,Brigade Enterprises Ltd.,Construction,Equity,4.1%
2,Deepak Nitrite Ltd.,Chemicals,Equity,3.5%
3,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,3.0%
4,Karur Vysya Bank Ltd.,Financial,Equity,2.8%
5,ICICI Bank Ltd.,Financial,Equity,2.7%
6,CCL Products (India) Ltd.,Consumer Staples,Equity,2.5%
7,Jyothy Labs Ltd.,Consumer Staples,Equity,2.5%
8,Finolex Cables Ltd.,Capital Goods,Equity,2.5%
9,Carborundum Universal Ltd.,Metals & Mining,Equity,2.5%
10,KPIT Technologies Ltd.,Technology,Equity,2.4%
11,Blue Star Ltd.,Consumer Discretionary,Equity,2.4%
12,HDFC Bank Ltd.,Financial,Equity,2.3%
13,Multi Commodity Exchange Of India Ltd.,Services,Equity,1.9%
14,Ahluwalia Contracts (India) Ltd.,Construction,Equity,1.9%
15,Tube Investments Of India Ltd.,Automobile,Equity,1.9%
16,Cyient Ltd.,Technology,Equity,1.8%
17,KNR Constructions Ltd.,Construction,Equity,1.7%
18,K.P.R. Mill Ltd.,Textiles,Equity,1.6%
19,Kirloskar Oil Engines Ltd.,Capital Goods,Equity,1.6%
20,DCB Bank Ltd.,Financial,Equity,1.5%
21,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.5%
22,Lemon Tree Hotels Ltd.,Services,Equity,1.5%
23,JK Lakshmi Cement Ltd.,Construction,Equity,1.4%
24,VIP Industries Ltd.,Chemicals,Equity,1.4%
25,Eris Lifesciences Ltd.,Healthcare,Equity,1.3%
26,Ion Exchange (India) Ltd.,Capital Goods,Equity,1.3%
27,MM Forgings Ltd.,Metals & Mining,Equity,1.3%
28,Sobha Ltd.,Construction,Equity,1.3%
29,Westlife Foodworld Ltd.,Services,Equity,1.3%
30,GHCL Ltd.,Chemicals,Equity,1.2%
31,Chemplast Sanmar Ltd.,Chemicals,Equity,1.2%
32,TeamLease Services Ltd.,Services,Equity,1.2%
33,Nesco Ltd.,Construction,Equity,1.2%
34,Mrs. Bectors Food Specialities Ltd.,Consumer Staples,Equity,1.2%
35,Sapphire Foods India Ltd.,Services,Equity,1.2%
36,Quess Corp Ltd.,Financial,Equity,1.1%
37,Syrma SGS Technology Ltd.,Capital Goods,Equity,1.0%
38,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.0%
39,Kalyan Jewellers India Ltd.,Consumer Discretionary,Equity,1.0%
40,Exide Industries Ltd.,Capital Goods,Equity,1.0%
41,Data Patterns (India) Ltd.,Capital Goods,Equity,0.9%
42,Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,0.9%
43,Gateway Distriparks Ltd.,Services,Equity,0.9%
44,Shankara Building Products Ltd.,Services,Equity,0.9%
45,City Union Bank Ltd.,Financial,Equity,0.8%
46,Voltas Ltd.,Consumer Discretionary,Equity,0.8%
47,Finolex Industries Ltd.,Chemicals,Equity,0.8%
48,TTK Prestige Ltd.,Consumer Discretionary,Equity,0.8%
49,Anupam Rasayan India Ltd.,Chemicals,Equity,0.8%
50,MTAR Technologies Ltd.,Capital Goods,Equity,0.7%
51,Kirloskar Pneumatic Company Ltd.,Capital Goods,Equity,0.7%
52,Indiamart Intermesh Ltd.,Services,Equity,0.7%
53,PB Fintech Ltd.,Services,Equity,0.7%
54,Heidelberg Cement India Ltd.,Construction,Equity,0.7%
55,SJS Enterprises Ltd.,Automobile,Equity,0.6%
56,Metropolis Healthcare Ltd.,Healthcare,Equity,0.6%
57,TV Today Network Ltd.,Services,Equity,0.6%
58,Intellect Design Arena Ltd.,Technology,Equity,0.6%
59,Indoco Remedies Ltd.,Healthcare,Equity,0.6%
60,Gulf Oil Lubricants India Ltd.,Energy,Equity,0.5%
61,Music Broadcast Ltd.,Services,Equity,0.5%
62,Symphony Ltd.,Consumer Discretionary,Equity,0.4%
63,Affle (India) Ltd.,Technology,Equity,0.4%
64,Zensar Technologies Ltd.,Technology,Equity,0.4%
65,Anand Rathi Wealth Ltd.,Financial,Equity,0.4%
66,Tega Industries Ltd.,Metals & Mining,Equity,0.3%
67,Ashoka Buildcon Ltd.,Construction,Equity,0.3%
68,Firstsource Solutions Ltd.,Services,Equity,0.3%
69,Campus Activewear Ltd.,Consumer Staples,Equity,0.2%
70,Tracxn Technologies Ltd.,Technology,Equity,0.2%
71,Global Health Ltd.,Healthcare,Equity,0.2%
72,Hindustan Oil Exploration Company Ltd.,Energy,Equity,0.2%
73,Harsha Engineers International Ltd.,Capital Goods,Equity,0.1%
74,S.P. Apparels Ltd.,Textiles,Equity,0.1%
