,Name,Sector,Instrument,Assets
0,Housing Development Finance Corporation Ltd.,Financial,Equity,7.7%
1,ICICI Bank Ltd.,Financial,Equity,6.9%
2,HDFC Bank Ltd.,Financial,Equity,6.2%
3,Infosys Ltd.,Technology,Equity,5.6%
4,State Bank of India,Financial,Equity,4.6%
5,Mahindra & Mahindra Ltd.,Automobile,Equity,4.5%
6,Bajaj Auto Ltd.,Automobile,Equity,4.0%
7,Eicher Motors Ltd.,Automobile,Equity,3.9%
8,Wipro Ltd.,Technology,Equity,3.9%
9,Tech Mahindra Ltd.,Technology,Equity,3.8%
10,Tata Consultancy Services Ltd.,Technology,Equity,3.6%
11,Bharti Airtel Ltd.,Communication,Equity,3.3%
12,NTPC Ltd.,Energy,Equity,3.3%
13,Hero Motocorp Ltd.,Automobile,Equity,3.2%
14,Cipla Ltd.,Healthcare,Equity,3.1%
15,Shriram Finance Ltd,Financial,Equity,2.9%
16,Tata Steel Ltd.,Metals & Mining,Equity,2.6%
17,LIC Housing Finance Ltd.,Financial,Equity,2.2%
18,GAIL (India) Ltd.,Energy,Equity,2.2%
19,Gujarat State Petronet Ltd.,Energy,Equity,2.0%
20,Lupin Ltd.,Healthcare,Equity,1.9%
21,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.9%
22,Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.9%
23,Indusind Bank Ltd.,Financial,Equity,1.8%
24,ICICI Securities Ltd.,Financial,Equity,1.6%
25,Exide Industries Ltd.,Capital Goods,Equity,1.3%
26,Aditya Birla Sun Life AMC Ltd.,Financial,Equity,1.3%
27,Cummins India Ltd.,Capital Goods,Equity,1.1%
