,Name,Sector,Instrument,Assets
0,The Indian Hotels Company Ltd.,Services,Equity,4.8%
1,Hindustan Aeronautics Ltd.,Capital Goods,Equity,3.8%
2,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,3.6%
3,Max Healthcare Institute Ltd.,Healthcare,Equity,3.4%
4,Bharat Electronics Ltd.,Capital Goods,Equity,3.3%
5,Sundram Fasteners Ltd.,Capital Goods,Equity,3.2%
6,Tata Communications Ltd.,Communication,Equity,3.1%
7,Apollo Tyres Ltd.,Automobile,Equity,3.1%
8,Balkrishna Industries Ltd.,Automobile,Equity,2.7%
9,Indian Bank,Financial,Equity,2.5%
10,SKF India Ltd.,Capital Goods,Equity,2.5%
11,Persistent Systems Ltd.,Technology,Equity,2.4%
12,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.4%
13,The Federal Bank Ltd.,Financial,Equity,2.4%
14,Jindal Steel & Power Ltd.,Metals & Mining,Equity,2.3%
15,AIA Engineering Ltd.,Metals & Mining,Equity,2.3%
16,Ipca Laboratories Ltd.,Healthcare,Equity,2.3%
17,Max Financial Services Ltd.,Financial,Equity,2.2%
18,Shriram Finance Ltd,Financial,Equity,2.1%
19,Coforge Ltd.,Technology,Equity,2.1%
20,Supreme Industries Ltd.,Chemicals,Equity,1.8%
21,Gujarat Fluorochemicals Ltd.,Chemicals,Equity,1.7%
22,Redington Ltd.,Services,Equity,1.7%
23,REC Ltd.,Financial,Equity,1.5%
24,Solar Industries India Ltd.,Chemicals,Equity,1.5%
25,Cummins India Ltd.,Capital Goods,Equity,1.4%
26,Power Finance Corporation Ltd.,Financial,Equity,1.4%
27,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.3%
28,Aarti Industries Ltd.,Chemicals,Equity,1.3%
29,KNR Constructions Ltd.,Construction,Equity,1.3%
30,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.3%
31,Union Bank of India,Financial,Equity,1.2%
32,Atul Ltd.,Chemicals,Equity,1.2%
33,Tata Chemicals Ltd.,Chemicals,Equity,1.2%
34,City Union Bank Ltd.,Financial,Equity,1.2%
35,KEC International Ltd.,Capital Goods,Equity,1.2%
36,Oracle Financial Services Software Ltd.,Technology,Equity,1.1%
37,Karur Vysya Bank Ltd.,Financial,Equity,1.0%
38,Aurobindo Pharma Ltd.,Healthcare,Equity,0.9%
39,Schaeffler India Ltd.,Capital Goods,Equity,0.9%
40,VST Industries Ltd.,Consumer Staples,Equity,0.9%
41,Zee Entertainment Enterprises Ltd.,Services,Equity,0.9%
42,Greenlam Industries Ltd.,Consumer Staples,Equity,0.8%
43,Glenmark Pharmaceuticals Ltd.,Healthcare,Equity,0.8%
44,Emami Ltd.,Consumer Staples,Equity,0.7%
45,Symphony Ltd.,Consumer Discretionary,Equity,0.7%
46,Vardhman Textiles Ltd.,Textiles,Equity,0.7%
47,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.7%
48,Tube Investments Of India Ltd.,Automobile,Equity,0.6%
49,Delta Corp Ltd.,Services,Equity,0.6%
50,Greenpanel Industries Ltd.,Consumer Staples,Equity,0.5%
51,Nippon Life India Asset Management Ltd.,Financial,Equity,0.5%
52,Cholamandalam Financial Holdings Ltd.,Financial,Equity,0.5%
53,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.4%
54,Navneet Education Ltd.,Consumer Staples,Equity,0.4%
55,RBL Bank Ltd.,Financial,Equity,0.4%
56,Vesuvius India Ltd.,Construction,Equity,0.4%
57,Greenply Industries Ltd.,Consumer Staples,Equity,0.3%
58,Dilip Buildcon Ltd.,Construction,Equity,0.3%
59,Arvind Ltd.,Textiles,Equity,0.3%
60,Jagran Prakashan Ltd.,Consumer Staples,Equity,0.3%
61,Mahindra Holidays & Resorts India Ltd.,Services,Equity,0.2%
62,Dhanuka Agritech Ltd.,Chemicals,Equity,0.2%
