,Name,Sector,Instrument,Assets
0,Infosys Ltd.,Technology,Equity,7.9%
1,ICICI Bank Ltd.,Financial,Equity,7.5%
2,HDFC Bank Ltd.,Financial,Equity,7.0%
3,Reliance Industries Ltd.,Energy,Equity,5.6%
4,ITC Ltd.,Consumer Staples,Equity,4.3%
5,State Bank of India,Financial,Equity,4.3%
6,Axis Bank Ltd.,Financial,Equity,4.3%
7,NTPC Ltd.,Energy,Equity,3.7%
8,Kei Industries Ltd.,Capital Goods,Equity,3.1%
9,Housing Development Finance Corporation Ltd.,Financial,Equity,3.0%
10,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,3.0%
11,Bharat Electronics Ltd.,Capital Goods,Equity,2.7%
12,Bharti Airtel Ltd.,Communication,Equity,2.6%
13,Larsen & Toubro Ltd.,Construction,Equity,2.6%
14,CreditAccess Grameen Ltd.,Financial,Equity,2.6%
15,Varun Beverages Ltd.,Consumer Staples,Equity,2.5%
16,Brigade Enterprises Ltd.,Construction,Equity,2.3%
17,The Federal Bank Ltd.,Financial,Equity,2.2%
18,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.9%
19,SBI Life Insurance Company Ltd.,Insurance,Equity,1.6%
20,JK Lakshmi Cement Ltd.,Construction,Equity,1.4%
21,HCL Technologies Ltd.,Technology,Equity,1.3%
22,Bajaj Auto Ltd.,Automobile,Equity,1.2%
23,Max Healthcare Institute Ltd.,Healthcare,Equity,1.2%
24,Indusind Bank Ltd.,Financial,Equity,1.2%
25,Tata Steel Ltd.,Metals & Mining,Equity,1.1%
26,Container Corporation Of India Ltd.,Services,Equity,1.1%
27,Samvardhana Motherson International Ltd.,Automobile,Equity,1.1%
28,Cera Sanitaryware Ltd.,Construction,Equity,1.0%
29,Equitas Small Finance Bank Ltd.,Financial,Equity,1.0%
30,Ashok Leyland Ltd.,Automobile,Equity,1.0%
31,AIA Engineering Ltd.,Metals & Mining,Equity,1.0%
32,Blue Dart Express Ltd.,Services,Equity,1.0%
33,Tata Motors Ltd.,Automobile,Equity,0.9%
34,KEC International Ltd.,Capital Goods,Equity,0.9%
35,Dabur India Ltd.,Consumer Staples,Equity,0.9%
36,Interglobe Aviation Ltd.,Services,Equity,0.9%
37,Sundaram Finance Ltd.,Financial,Equity,0.9%
38,Maruti Suzuki India Ltd.,Automobile,Equity,0.9%
39,VRL Logistics Ltd.,Services,Equity,0.9%
40,E.I.D. - Parry (India) Ltd.,Consumer Staples,Equity,0.8%
41,K.P.R. Mill Ltd.,Textiles,Equity,0.5%
42,Cipla Ltd.,Healthcare,Equity,0.4%
