,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,6.2%
1,ICICI Bank Ltd.,Financial,Equity,6.1%
2,Reliance Industries Ltd.,Energy,Equity,3.2%
3,Axis Bank Ltd.,Financial,Equity,3.1%
4,State Bank of India,Financial,Equity,3.0%
5,Infosys Ltd.,Technology,Equity,2.8%
6,Cummins India Ltd.,Capital Goods,Equity,2.3%
7,Larsen & Toubro Ltd.,Construction,Equity,2.0%
8,Navin Fluorine International Ltd.,Chemicals,Equity,2.0%
9,The Federal Bank Ltd.,Financial,Equity,1.9%
10,ITC Ltd.,Consumer Staples,Equity,1.8%
11,Dalmia Bharat Ltd.,Construction,Equity,1.7%
12,Tech Mahindra Ltd.,Technology,Equity,1.7%
13,Trent Ltd.,Services,Equity,1.6%
14,Bharti Airtel Ltd.,Communication,Equity,1.6%
15,APL Apollo Tubes Ltd.,Metals & Mining,Equity,1.6%
16,ABB India Ltd.,Capital Goods,Equity,1.6%
17,Jindal Steel & Power Ltd.,Metals & Mining,Equity,1.5%
18,TVS Motor Company Ltd.,Automobile,Equity,1.5%
19,Jubilant FoodWorks Ltd.,Services,Equity,1.4%
20,Persistent Systems Ltd.,Technology,Equity,1.4%
21,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.4%
22,Astral Ltd.,Chemicals,Equity,1.3%
23,Max Healthcare Institute Ltd.,Healthcare,Equity,1.3%
24,Bajaj Finance Ltd.,Financial,Equity,1.2%
25,Canara Bank,Financial,Equity,1.2%
26,Ultratech Cement Ltd.,Construction,Equity,1.2%
27,Metro Brands Ltd.,Consumer Staples,Equity,1.2%
28,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.2%
29,Maruti Suzuki India Ltd.,Automobile,Equity,1.2%
30,UNO Minda Ltd.,Automobile,Equity,1.2%
31,Hindustan Unilever Ltd.,Consumer Staples,Equity,1.2%
32,Grindwell Norton Ltd.,Metals & Mining,Equity,1.2%
33,Tata Chemicals Ltd.,Chemicals,Equity,1.1%
34,Syngene International Ltd.,Healthcare,Equity,1.1%
35,SBI Life Insurance Company Ltd.,Insurance,Equity,1.1%
36,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.1%
37,Kajaria Ceramics Ltd.,Construction,Equity,1.0%
38,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.0%
39,Atul Ltd.,Chemicals,Equity,1.0%
40,Indian Bank,Financial,Equity,1.0%
41,Samvardhana Motherson International Ltd.,Automobile,Equity,1.0%
42,Ipca Laboratories Ltd.,Healthcare,Equity,1.0%
43,Ashok Leyland Ltd.,Automobile,Equity,1.0%
44,Tata Motors Ltd.,Automobile,Equity,1.0%
45,Birlasoft Ltd.,Technology,Equity,1.0%
46,JK Cement Ltd.,Construction,Equity,1.0%
47,Page Industries Ltd.,Textiles,Equity,1.0%
48,Can Fin Homes Ltd.,Financial,Equity,1.0%
49,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.9%
50,Bharat Electronics Ltd.,Capital Goods,Equity,0.9%
51,Mahindra & Mahindra Ltd.,Automobile,Equity,0.9%
52,Brigade Enterprises Ltd.,Construction,Equity,0.9%
53,Tata Power Company Ltd.,Energy,Equity,0.9%
54,Tata Consultancy Services Ltd.,Technology,Equity,0.9%
55,The Phoenix Mills Ltd.,Construction,Equity,0.9%
56,PI Industries Ltd.,Chemicals,Equity,0.9%
57,Gujarat Gas Ltd.,Energy,Equity,0.8%
58,Hindalco Industries Ltd.,Metals & Mining,Equity,0.8%
59,LIC Housing Finance Ltd.,Financial,Equity,0.8%
60,Bharat Petroleum Corporation Ltd.,Energy,Equity,0.8%
61,GMM Pfaudler Ltd.,Capital Goods,Equity,0.7%
62,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.7%
63,Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.7%
64,Century Plyboards (India) Ltd.,Consumer Staples,Equity,0.7%
65,HCL Technologies Ltd.,Technology,Equity,0.7%
66,V-Mart Retail Ltd.,Services,Equity,0.7%
67,Laurus Labs Ltd.,Healthcare,Equity,0.6%
68,Praj Industries Ltd.,Capital Goods,Equity,0.5%
