,Name,Sector,Instrument,Assets
0,Reliance Industries Ltd.,Energy,Equity,4.5%
1,HDFC Bank Ltd.,Financial,Equity,4.1%
2,ICICI Bank Ltd.,Financial,Equity,3.6%
3,Infosys Ltd.,Technology,Equity,3.1%
4,Max Healthcare Institute Ltd.,Healthcare,Equity,3.0%
5,PB Fintech Ltd.,Services,Equity,3.0%
6,Housing Development Finance Corporation Ltd.,Financial,Equity,2.8%
7,UNO Minda Ltd.,Automobile,Equity,2.6%
8,Deepak Nitrite Ltd.,Chemicals,Equity,2.2%
9,The Indian Hotels Company Ltd.,Services,Equity,2.0%
10,AU Small Finance Bank Ltd.,Financial,Equity,2.0%
11,K.P.R. Mill Ltd.,Textiles,Equity,2.0%
12,Tata Consultancy Services Ltd.,Technology,Equity,1.9%
13,ITC Ltd.,Consumer Staples,Equity,1.9%
14,KNR Constructions Ltd.,Construction,Equity,1.9%
15,Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.9%
16,Valiant Organics Ltd.,Healthcare,Equity,1.8%
17,Ashok Leyland Ltd.,Automobile,Equity,1.8%
18,Kirloskar Pneumatic Company Ltd.,Capital Goods,Equity,1.8%
19,Home First Finance Company India Ltd.,Financial,Equity,1.6%
20,Polycab India Ltd.,Capital Goods,Equity,1.6%
21,Radico Khaitan Ltd.,Consumer Staples,Equity,1.6%
22,Crisil Ltd.,Services,Equity,1.6%
23,Hindustan Unilever Ltd.,Consumer Staples,Equity,1.5%
24,IDFC First Bank Ltd.,Financial,Equity,1.5%
25,The Federal Bank Ltd.,Financial,Equity,1.5%
26,Easy Trip Planners Ltd.,Services,Equity,1.4%
27,Kotak Mahindra Bank Ltd.,Financial,Equity,1.4%
28,Axis Bank Ltd.,Financial,Equity,1.4%
29,Ion Exchange (India) Ltd.,Capital Goods,Equity,1.4%
30,Honeywell Automation India Ltd.,Capital Goods,Equity,1.3%
31,SBI Life Insurance Company Ltd.,Insurance,Equity,1.3%
32,Zomato Ltd.,Services,Equity,1.3%
33,Star Health and Allied Insurance Company Ltd.,Insurance,Equity,1.3%
34,Shriram Finance Ltd,Financial,Equity,1.2%
35,Bharti Airtel Ltd.,Communication,Equity,1.2%
36,Lumax Industries Ltd.,Automobile,Equity,1.2%
37,State Bank of India,Financial,Equity,1.1%
38,Laurus Labs Ltd.,Healthcare,Equity,1.1%
39,United Breweries Ltd.,Consumer Staples,Equity,1.1%
40,Whirlpool Of India Ltd.,Consumer Discretionary,Equity,1.1%
41,Jubilant FoodWorks Ltd.,Services,Equity,1.1%
42,Tata Consumer Products Ltd.,Consumer Staples,Equity,1.1%
43,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.1%
44,JK Paper Ltd.,Consumer Staples,Equity,1.0%
45,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.0%
46,CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.0%
47,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,0.9%
48,Shyam Metalics And Energy Ltd.,Metals & Mining,Equity,0.9%
49,Bajaj Finance Ltd.,Financial,Equity,0.8%
50,Larsen & Toubro Ltd.,Construction,Equity,0.8%
51,Westlife Foodworld Ltd.,Services,Equity,0.7%
52,HCL Technologies Ltd.,Technology,Equity,0.7%
53,Asian Paints Ltd.,Chemicals,Equity,0.7%
54,Titan Company Ltd.,Consumer Discretionary,Equity,0.7%
55,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,0.7%
56,Mahindra & Mahindra Ltd.,Automobile,Equity,0.7%
57,Maruti Suzuki India Ltd.,Automobile,Equity,0.6%
58,Suprajit Engineering Ltd.,Automobile,Equity,0.6%
59,Ultratech Cement Ltd.,Construction,Equity,0.5%
60,Tata Steel Ltd.,Metals & Mining,Equity,0.5%
61,NTPC Ltd.,Energy,Equity,0.5%
62,Power Grid Corporation Of India Ltd.,Energy,Equity,0.4%
63,Bajaj Finserv Ltd.,Financial,Equity,0.4%
64,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,0.4%
65,Indusind Bank Ltd.,Financial,Equity,0.4%
66,Nestle India Ltd.,Consumer Staples,Equity,0.4%
67,Tech Mahindra Ltd.,Technology,Equity,0.4%
68,Wipro Ltd.,Technology,Equity,0.3%
