,Name,Sector,Instrument,Assets
0,Crisil Ltd.,Services,Equity,5.2%
1,Page Industries Ltd.,Textiles,Equity,4.2%
2,Tube Investments Of India Ltd.,Automobile,Equity,4.1%
3,Thermax Ltd.,Capital Goods,Equity,4.0%
4,Schaeffler India Ltd.,Capital Goods,Equity,4.0%
5,Carborundum Universal Ltd.,Metals & Mining,Equity,3.5%
6,The Indian Hotels Company Ltd.,Services,Equity,3.2%
7,Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,3.0%
8,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,3.0%
9,Sheela Foam Ltd.,Consumer Discretionary,Equity,3.0%
10,Torrent Power Ltd.,Energy,Equity,2.9%
11,Triveni Turbine Ltd.,Capital Goods,Equity,2.8%
12,Max Healthcare Institute Ltd.,Healthcare,Equity,2.8%
13,JK Cement Ltd.,Construction,Equity,2.4%
14,Sundaram Finance Ltd.,Financial,Equity,2.3%
15,Sona BLW Precision Forgings Ltd.,Automobile,Equity,2.3%
16,Coromandel International Ltd.,Chemicals,Equity,2.2%
17,Bharat Forge Ltd.,Automobile,Equity,2.0%
18,K.P.R. Mill Ltd.,Textiles,Equity,1.9%
19,Gujarat State Petronet Ltd.,Energy,Equity,1.9%
20,TVS Motor Company Ltd.,Automobile,Equity,1.9%
21,Grindwell Norton Ltd.,Metals & Mining,Equity,1.8%
22,SKF India Ltd.,Capital Goods,Equity,1.7%
23,The Phoenix Mills Ltd.,Construction,Equity,1.6%
24,The Ramco Cements Ltd.,Construction,Equity,1.5%
25,Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.5%
26,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1.5%
27,The Federal Bank Ltd.,Financial,Equity,1.4%
28,Oberoi Realty Ltd.,Construction,Equity,1.4%
29,ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,1.4%
30,PI Industries Ltd.,Chemicals,Equity,1.4%
31,UNO Minda Ltd.,Automobile,Equity,1.4%
32,Aether Industries Ltd.,Chemicals,Equity,1.3%
33,HDFC Bank Ltd.,Financial,Equity,1.3%
34,Endurance Technologies Ltd.,Automobile,Equity,1.3%
35,Gokaldas Exports Ltd.,Textiles,Equity,1.3%
36,Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,1.2%
37,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,1.2%
38,Godrej Properties Ltd.,Construction,Equity,1.1%
39,Pfizer Ltd.,Healthcare,Equity,0.8%
40,ABB India Ltd.,Capital Goods,Equity,0.8%
41,Hatsun Agro Product Ltd.,Consumer Staples,Equity,0.8%
42,City Union Bank Ltd.,Financial,Equity,0.7%
43,Sanofi India Ltd.,Healthcare,Equity,0.7%
44,National Aluminium Company Ltd.,Metals & Mining,Equity,0.6%
45,Natco Pharma Ltd.,Healthcare,Equity,0.5%
46,Prism Johnson Ltd.,Construction,Equity,0.5%
47,Steel Authority Of India Ltd.,Metals & Mining,Equity,0.5%
48,GR Infraprojects Ltd.,Construction,Equity,0.5%
49,Chemplast Sanmar Ltd.,Chemicals,Equity,0.4%
50,Dodla Dairy Ltd,Consumer Staples,Equity,0.4%
51,Nuvoco Vistas Corporation Ltd.,Construction,Equity,0.4%
52,Persistent Systems Ltd.,Technology,Equity,0.4%
53,Info Edge (India) Ltd.,Services,Equity,0.3%
54,Swaraj Engines Ltd.,Capital Goods,Equity,0.3%
55,Mangalam Cement Ltd.,Construction,Equity,0.2%
56,NRB Bearings Ltd.,Capital Goods,Equity,0.2%
57,Reserve Bank of India,Financial,T-Bills,0.1%
