,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,9.4%
1,Infosys Ltd.,Technology,Equity,6.3%
2,Bharti Airtel Ltd.,Communication,Equity,4.5%
3,HDFC Bank Ltd.,Financial,Equity,4.1%
4,Tata Steel Ltd.,Metals & Mining,Equity,3.2%
5,The Phoenix Mills Ltd.,Construction,Equity,2.9%
6,Kotak Mahindra Bank Ltd.,Financial,Equity,2.8%
7,Axis Bank Ltd.,Financial,Equity,2.7%
8,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.7%
9,State Bank of India,Financial,Equity,2.5%
10,Bajaj Finance Ltd.,Financial,Equity,2.4%
11,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,2.3%
12,Bajaj Finserv Ltd.,Financial,Equity,2.3%
13,Tata Power Company Ltd.,Energy,Equity,2.2%
14,Reliance Industries Ltd.,Energy,Equity,2.1%
15,Bharat Forge Ltd.,Automobile,Equity,2.1%
16,Tata Consumer Products Ltd.,Consumer Staples,Equity,2.0%
17,Cummins India Ltd.,Capital Goods,Equity,2.0%
18,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,2.0%
19,Atul Ltd.,Chemicals,Equity,1.7%
20,Voltas Ltd.,Consumer Discretionary,Equity,1.6%
21,Bajaj Electricals Ltd.,Consumer Discretionary,Equity,1.6%
22,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1.6%
23,Fortis Healthcare Ltd.,Healthcare,Equity,1.5%
24,Indusind Bank Ltd.,Financial,Equity,1.5%
25,United Spirits Ltd.,Consumer Staples,Equity,1.4%
26,Sun TV Network Ltd.,Services,Equity,1.4%
27,Ambuja Cements Ltd.,Construction,Equity,1.4%
28,Birlasoft Ltd.,Technology,Equity,1.4%
29,United Breweries Ltd.,Consumer Staples,Equity,1.4%
30,Aarti Industries Ltd.,Chemicals,Equity,1.3%
31,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.3%
32,AIA Engineering Ltd.,Metals & Mining,Equity,1.2%
33,Mphasis Ltd.,Technology,Equity,1.2%
34,Hindalco Industries Ltd.,Metals & Mining,Equity,1.2%
35,Mahindra & Mahindra Ltd.,Automobile,Equity,1.2%
36,Cipla Ltd.,Healthcare,Equity,1.1%
37,Grasim Industries Ltd.,Construction,Equity,1.1%
38,Coforge Ltd.,Technology,Equity,1.1%
39,Container Corporation Of India Ltd.,Services,Equity,1.0%
40,SBI Life Insurance Company Ltd.,Insurance,Equity,0.9%
41,UTI Asset Management Company Ltd.,Financial,Equity,0.9%
42,Zee Entertainment Enterprises Ltd.,Services,Equity,0.9%
43,Zomato Ltd.,Services,Equity,0.9%
44,Sundram Fasteners Ltd.,Capital Goods,Equity,0.8%
45,Exide Industries Ltd.,Capital Goods,Equity,0.8%
46,NMDC Ltd.,Metals & Mining,Equity,0.8%
47,Poonawalla Fincorp Ltd.,Financial,Equity,0.7%
48,Strides Pharma Science Ltd.,Healthcare,Equity,0.7%
49,FSN E-Commerce Ventures Ltd.,Services,Equity,0.6%
50,Sobha Ltd.,Construction,Equity,0.5%
51,One97 Communications Ltd.,Services,Equity,0.4%
52,Solara Active Pharma Sciences Ltd.,Healthcare,Equity,0.4%
53,NMDC Steel Ltd.,Metals & Mining,Equity,0.3%
54,Aarti Pharmalabs Ltd.,Services,Equity,0.2%
