,Name,Sector,Instrument,Assets
0,Infosys Ltd.,Technology,Equity,8.2%
1,Tata Consultancy Services Ltd.,Technology,Equity,7.2%
2,HDFC Bank Ltd.,Financial,Equity,5.3%
3,Hindustan Unilever Ltd.,Consumer Staples,Equity,3.5%
4,ITC Ltd.,Consumer Staples,Equity,3.5%
5,Larsen & Toubro Ltd.,Construction,Equity,3.3%
6,Schaeffler India Ltd.,Capital Goods,Equity,2.9%
7,Bajaj Auto Ltd.,Automobile,Equity,2.9%
8,State Bank of India,Financial,Equity,2.9%
9,Oil & Natural Gas Corporation Ltd.,Energy,Equity,2.4%
10,Power Grid Corporation Of India Ltd.,Energy,Equity,2.3%
11,GAIL (India) Ltd.,Energy,Equity,2.3%
12,Maruti Suzuki India Ltd.,Automobile,Equity,2.3%
13,Nestle India Ltd.,Consumer Staples,Equity,2.1%
14,TVS Motor Company Ltd.,Automobile,Equity,2.1%
15,Ultratech Cement Ltd.,Construction,Equity,2.0%
16,Divi's Laboratories Ltd.,Healthcare,Equity,1.9%
17,Tata Steel Ltd.,Metals & Mining,Equity,1.9%
18,Mahindra & Mahindra Ltd.,Automobile,Equity,1.9%
19,Tech Mahindra Ltd.,Technology,Equity,1.9%
20,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.9%
21,HDFC Asset Management Company Ltd.,Financial,Equity,1.9%
22,L&T Technology Services Ltd.,Technology,Equity,1.9%
23,Bank Of Baroda,Financial,Equity,1.5%
24,Housing Development Finance Corporation Ltd.,Financial,Equity,1.4%
25,Grindwell Norton Ltd.,Metals & Mining,Equity,1.4%
26,The Great Eastern Shipping Company Ltd.,Services,Equity,1.0%
27,Abbott India Ltd.,Healthcare,Equity,0.5%
