,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,8.6%
1,NTPC Ltd.,Energy,Equity,4.3%
2,Siemens Ltd.,Capital Goods,Equity,3.6%
3,Cummins India Ltd.,Capital Goods,Equity,3.5%
4,Grindwell Norton Ltd.,Metals & Mining,Equity,3.4%
5,ABB India Ltd.,Capital Goods,Equity,3.1%
6,DLF Ltd.,Construction,Equity,2.9%
7,Ultratech Cement Ltd.,Construction,Equity,2.8%
8,Astral Ltd.,Chemicals,Equity,2.8%
9,Schaeffler India Ltd.,Capital Goods,Equity,2.7%
10,Thermax Ltd.,Capital Goods,Equity,2.7%
11,AIA Engineering Ltd.,Metals & Mining,Equity,2.6%
12,Grasim Industries Ltd.,Construction,Equity,2.6%
13,ACC Ltd.,Construction,Equity,2.5%
14,KSB Ltd.,Capital Goods,Equity,2.4%
15,KNR Constructions Ltd.,Construction,Equity,2.3%
16,Adani Ports and Special Economic Zone Ltd.,Services,Equity,2.3%
17,Torrent Power Ltd.,Energy,Equity,2.3%
18,Timken India Ltd.,Capital Goods,Equity,2.3%
19,Reliance Industries Ltd.,Energy,Equity,2.1%
20,Kajaria Ceramics Ltd.,Construction,Equity,2.0%
21,Honeywell Automation India Ltd.,Capital Goods,Equity,2.0%
22,3M India Ltd.,Diversified,Equity,1.9%
23,Tata Power Company Ltd.,Energy,Equity,1.9%
24,Gujarat Pipavav Port Ltd.,Services,Equity,1.8%
25,Bharat Heavy Electricals Ltd.,Capital Goods,Equity,1.7%
26,The Phoenix Mills Ltd.,Construction,Equity,1.7%
27,Power Grid Corporation Of India Ltd.,Energy,Equity,1.6%
28,KEC International Ltd.,Capital Goods,Equity,1.6%
29,Data Patterns (India) Ltd.,Capital Goods,Equity,1.5%
30,Oberoi Realty Ltd.,Construction,Equity,1.4%
31,Ingersoll-Rand (India) Ltd.,Capital Goods,Equity,1.4%
32,The Ramco Cements Ltd.,Construction,Equity,1.4%
33,Linde India Ltd.,Chemicals,Equity,1.2%
34,Voltamp Transformers Ltd.,Capital Goods,Equity,1.2%
35,Hitachi Energy India Ltd.,Capital Goods,Equity,1.2%
36,Indus Towers Ltd.,Communication,Equity,1.2%
37,Gujarat Gas Ltd.,Energy,Equity,1.1%
38,Ambuja Cements Ltd.,Construction,Equity,1.0%
39,GAIL (India) Ltd.,Energy,Equity,1.0%
40,Century Textiles & Industries Ltd.,Consumer Staples,Equity,1.0%
41,Tega Industries Ltd.,Metals & Mining,Equity,1.0%
42,Powergrid Infrastructure Investment Trust Eq,Services,InvITs,0.9%
43,Transport Corporation Of India Ltd.,Services,Equity,0.9%
44,Indian Railway Catering And Tourism Corporation Ltd.,Services,Equity,0.8%
