,Name,Sector,Instrument,Assets
0,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,17.6%
1,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,9.5%
2,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,6.4%
3,Lupin Ltd.,Healthcare,Equity,5.1%
4,Fortis Healthcare Ltd.,Healthcare,Equity,4.9%
5,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,4.8%
6,Cipla Ltd.,Healthcare,Equity,4.3%
7,Alkem Laboratories Ltd.,Healthcare,Equity,3.9%
8,Zydus Lifesciences Ltd.,Healthcare,Equity,3.6%
9,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,2.8%
10,Indoco Remedies Ltd.,Healthcare,Equity,2.8%
11,Ajanta Pharma Ltd.,Healthcare,Equity,2.7%
12,Abbott India Ltd.,Healthcare,Equity,2.7%
13,Sanofi India Ltd.,Healthcare,Equity,2.2%
14,Biocon Ltd.,Healthcare,Equity,2.2%
15,Strides Pharma Science Ltd.,Healthcare,Equity,2.0%
16,Eris Lifesciences Ltd.,Healthcare,Equity,1.9%
17,Natco Pharma Ltd.,Healthcare,Equity,1.9%
18,Ipca Laboratories Ltd.,Healthcare,Equity,1.8%
19,Alembic Pharmaceuticals Ltd.,Healthcare,Equity,1.7%
20,Medplus Health Services Ltd.,Healthcare,Equity,1.6%
21,Vinati Organics Ltd.,Chemicals,Equity,1.6%
22,Granules India Ltd.,Healthcare,Equity,1.5%
23,Global Health Ltd.,Healthcare,Equity,1.5%
24,Aurobindo Pharma Ltd.,Healthcare,Equity,1.3%
25,Gland Pharma Ltd.,Healthcare,Equity,1.3%
26,Vijaya Diagnostic Centre Ltd.,Healthcare,Equity,1.1%
27,Zydus Wellness Ltd.,Consumer Staples,Equity,1.1%
28,Syngene International Ltd.,Healthcare,Equity,1.0%
29,Metropolis Healthcare Ltd.,Healthcare,Equity,0.8%
30,Solara Active Pharma Sciences Ltd.,Healthcare,Equity,0.2%
