,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,8.2%
1,ICICI Bank Ltd.,Financial,Equity,7.4%
2,Reliance Industries Ltd.,Energy,Equity,6.4%
3,Infosys Ltd.,Technology,Equity,5.0%
4,State Bank of India,Financial,Equity,5.0%
5,Axis Bank Ltd.,Financial,Equity,4.7%
6,Housing Development Finance Corporation Ltd.,Financial,Equity,4.5%
7,Tata Consultancy Services Ltd.,Technology,Equity,2.8%
8,Larsen & Toubro Ltd.,Construction,Equity,2.8%
9,Kotak Mahindra Bank Ltd.,Financial,Equity,2.4%
10,Ultratech Cement Ltd.,Construction,Equity,2.2%
11,Titan Company Ltd.,Consumer Discretionary,Equity,2.1%
12,HCL Technologies Ltd.,Technology,Equity,2.1%
13,Persistent Systems Ltd.,Technology,Equity,1.9%
14,ABB India Ltd.,Capital Goods,Equity,1.9%
15,Bajaj Finance Ltd.,Financial,Equity,1.8%
16,Mahindra & Mahindra Ltd.,Automobile,Equity,1.8%
17,Tata Steel Ltd.,Metals & Mining,Equity,1.6%
18,Maruti Suzuki India Ltd.,Automobile,Equity,1.6%
19,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.6%
20,ITC Ltd.,Consumer Staples,Equity,1.6%
21,DLF Ltd.,Construction,Equity,1.4%
22,Hindustan Unilever Ltd.,Consumer Staples,Equity,1.3%
23,SRF Ltd.,Diversified,Equity,1.3%
24,Bharti Airtel Ltd.,Communication,Equity,1.2%
25,Indusind Bank Ltd.,Financial,Equity,1.2%
26,Ashok Leyland Ltd.,Automobile,Equity,1.1%
27,Bharat Electronics Ltd.,Capital Goods,Equity,1.1%
28,ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,1.1%
29,The Federal Bank Ltd.,Financial,Equity,1.0%
30,Bharat Forge Ltd.,Automobile,Equity,1.0%
31,Bosch Ltd.,Automobile,Equity,1.0%
32,Aditya Birla Fashion and Retail Ltd.,Services,Equity,1.0%
33,HDFC Life Insurance Co Ltd.,Insurance,Equity,0.9%
34,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,0.9%
35,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.9%
36,Avenue Supermarts Ltd.,Services,Equity,0.8%
37,Pidilite Industries Ltd.,Chemicals,Equity,0.8%
38,Eicher Motors Ltd.,Automobile,Equity,0.8%
39,Godrej Properties Ltd.,Construction,Equity,0.8%
40,UPL Ltd.,Chemicals,Equity,0.8%
41,Adani Ports and Special Economic Zone Ltd.,Services,Equity,0.8%
42,Nestle India Ltd.,Consumer Staples,Equity,0.8%
43,PI Industries Ltd.,Chemicals,Equity,0.8%
44,Vinati Organics Ltd.,Chemicals,Equity,0.7%
45,Asian Paints Ltd.,Chemicals,Equity,0.7%
46,Cipla Ltd.,Healthcare,Equity,0.7%
47,Divi's Laboratories Ltd.,Healthcare,Equity,0.6%
48,Devyani International Ltd.,Services,Equity,0.6%
49,PCBL Ltd.,Chemicals,Equity,0.6%
50,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,0.5%
51,Redington Ltd.,Services,Equity,0.3%
52,ICICI Securities Ltd.,Financial,Equity,0.3%
