,Name,Sector,Instrument,Assets
0,Nestle India Ltd.,Consumer Staples,Equity,8.3%
1,Britannia Industries Ltd.,Consumer Staples,Equity,8.3%
2,Hindustan Unilever Ltd.,Consumer Staples,Equity,8.3%
3,Power Grid Corporation Of India Ltd.,Energy,Equity,7.1%
4,Cipla Ltd.,Healthcare,Equity,7.0%
5,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,6.8%
6,Tata Consultancy Services Ltd.,Technology,Equity,6.3%
7,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,4.8%
8,Bharti Airtel Ltd.,Communication,Equity,3.2%
9,ITC Ltd.,Consumer Staples,Equity,1.4%
10,Tech Mahindra Ltd.,Technology,Equity,1.1%
11,Ultratech Cement Ltd.,Construction,Equity,1.1%
12,Bajaj Auto Ltd.,Automobile,Equity,1.1%
13,Tata Motors Ltd.,Automobile,Equity,1.1%
14,NTPC Ltd.,Energy,Equity,1.1%
15,HCL Technologies Ltd.,Technology,Equity,1.1%
16,Larsen & Toubro Ltd.,Construction,Equity,1.1%
17,Bharat Petroleum Corporation Ltd.,Energy,Equity,1.1%
18,Oil & Natural Gas Corporation Ltd.,Energy,Equity,1.0%
19,UPL Ltd.,Chemicals,Equity,1.0%
20,Housing Development Finance Corporation Ltd.,Financial,Equity,1.0%
21,Maruti Suzuki India Ltd.,Automobile,Equity,1.0%
22,HDFC Bank Ltd.,Financial,Equity,1.0%
23,Titan Company Ltd.,Consumer Discretionary,Equity,1.0%
24,ICICI Bank Ltd.,Financial,Equity,1.0%
25,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,1.0%
26,Kotak Mahindra Bank Ltd.,Financial,Equity,1.0%
27,Coal India Ltd.,Energy,Equity,1.0%
28,Infosys Ltd.,Technology,Equity,1.0%
29,Grasim Industries Ltd.,Construction,Equity,1.0%
30,Tata Consumer Products Ltd.,Consumer Staples,Equity,1.0%
31,Wipro Ltd.,Technology,Equity,1.0%
32,Mahindra & Mahindra Ltd.,Automobile,Equity,0.9%
33,Reliance Industries Ltd.,Energy,Equity,0.9%
34,Axis Bank Ltd.,Financial,Equity,0.9%
35,Asian Paints Ltd.,Chemicals,Equity,0.9%
36,Eicher Motors Ltd.,Automobile,Equity,0.9%
37,JSW Steel Ltd.,Metals & Mining,Equity,0.9%
38,SBI Life Insurance Company Ltd.,Insurance,Equity,0.9%
39,Tata Steel Ltd.,Metals & Mining,Equity,0.9%
40,Indusind Bank Ltd.,Financial,Equity,0.9%
41,HDFC Life Insurance Co Ltd.,Insurance,Equity,0.9%
42,Hero Motocorp Ltd.,Automobile,Equity,0.9%
43,Bajaj Finance Ltd.,Financial,Equity,0.9%
44,State Bank of India,Financial,Equity,0.9%
45,Divi's Laboratories Ltd.,Healthcare,Equity,0.9%
46,Hindalco Industries Ltd.,Metals & Mining,Equity,0.9%
47,Bajaj Finserv Ltd.,Financial,Equity,0.8%
48,Adani Ports and Special Economic Zone Ltd.,Services,Equity,0.8%
49,Adani Enterprises Ltd.,Services,Equity,0.5%
