,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,9.5%
1,Housing Development Finance Corporation Ltd.,Financial,Equity,8.3%
2,ICICI Bank Ltd.,Financial,Equity,8.2%
3,HDFC Bank Ltd.,Financial,Equity,7.7%
4,NTPC Ltd.,Energy,Equity,6.8%
5,State Bank of India,Financial,Equity,6.4%
6,Ambuja Cements Ltd.,Construction,Equity,6.0%
7,Prestige Estates Projects Ltd.,Construction,Equity,4.4%
8,Ashoka Buildcon Ltd.,Construction,Equity,3.7%
9,Ultratech Cement Ltd.,Construction,Equity,3.6%
10,Tata Steel Ltd.,Metals & Mining,Equity,3.5%
11,Kalpataru Power Transmission Ltd.,Capital Goods,Equity,3.0%
12,Akzo Nobel India Ltd.,Chemicals,Equity,2.7%
13,Axis Bank Ltd.,Financial,Equity,2.3%
14,Asian Paints Ltd.,Chemicals,Equity,2.1%
15,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.8%
16,Birla Corporation Ltd.,Construction,Equity,1.8%
17,Finolex Cables Ltd.,Capital Goods,Equity,1.6%
18,Electronics Mart India Ltd.,Services,Equity,1.6%
19,Symphony Ltd.,Consumer Discretionary,Equity,1.5%
20,Macrotech Developers Ltd.,Construction,Equity,1.3%
21,Hindalco Industries Ltd.,Metals & Mining,Equity,1.2%
22,PNC Infratech Ltd.,Construction,Equity,1.1%
23,Bank Of Baroda,Financial,Equity,1.1%
24,Orient Cement Ltd.,Construction,Equity,0.9%
25,Repco Home Finance Ltd.,Financial,Equity,0.9%
26,Petronet LNG Ltd.,Energy,Equity,0.9%
27,Bajaj Electricals Ltd.,Consumer Discretionary,Equity,0.7%
28,Shriram Properties Ltd.,Construction,Equity,0.7%
29,RBL Bank Ltd.,Financial,Equity,0.7%
30,SBI Cards And Payment Services Ltd.,Financial,Equity,0.5%
31,Kajaria Ceramics Ltd.,Construction,Equity,0.5%
32,Dilip Buildcon Ltd.,Construction,Equity,0.5%
33,Can Fin Homes Ltd.,Financial,Equity,0.4%
34,Aavas Financiers Ltd.,Financial,Equity,0.4%
35,Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Discretionary,Equity,0.3%
36,Gujarat Gas Ltd.,Energy,Equity,0.2%
