,Name,Sector,Instrument,Assets
0,MTAR Technologies Ltd.,Capital Goods,Equity,4.8%
1,Metro Brands Ltd.,Consumer Staples,Equity,4.5%
2,Data Patterns (India) Ltd.,Capital Goods,Equity,4.5%
3,Sona BLW Precision Forgings Ltd.,Automobile,Equity,4.4%
4,Vedant Fashions Ltd.,Services,Equity,3.7%
5,Go Fashion (India) Ltd.,Services,Equity,3.5%
6,SBI Cards And Payment Services Ltd.,Financial,Equity,3.2%
7,Devyani International Ltd.,Services,Equity,3.2%
8,CE Info Systems Ltd.,Technology,Equity,3.0%
9,Computer Age Management Services Ltd.,Services,Equity,2.9%
10,Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,2.8%
11,Latent View Analytics Ltd.,Technology,Equity,2.7%
12,Star Health and Allied Insurance Company Ltd.,Insurance,Equity,2.6%
13,Fusion Micro Finance Ltd.,Financial,Equity,2.6%
14,PB Fintech Ltd.,Services,Equity,2.6%
15,Clean Science And Technology Ltd.,Chemicals,Equity,2.5%
16,Aether Industries Ltd.,Chemicals,Equity,2.5%
17,Five-Star Business Finance Ltd.,Financial,Equity,2.5%
18,Rolex Rings Ltd,Capital Goods,Equity,2.4%
19,Tarsons Products Ltd.,Healthcare,Equity,2.2%
20,Ami Organics Ltd.,Healthcare,Equity,2.2%
21,Global Health Ltd.,Healthcare,Equity,2.1%
22,Rainbow Children's Medicare Ltd.,Healthcare,Equity,1.9%
23,FSN E-Commerce Ventures Ltd.,Services,Equity,1.8%
24,Happiest Minds Technologies Ltd.,Technology,Equity,1.7%
25,Nuvoco Vistas Corporation Ltd.,Construction,Equity,1.7%
26,Aptus Value Housing Finance India Ltd.,Financial,Equity,1.6%
27,Home First Finance Company India Ltd.,Financial,Equity,1.6%
28,Craftsman Automation Ltd.,Automobile,Equity,1.6%
29,Syrma SGS Technology Ltd.,Capital Goods,Equity,1.5%
30,KFin Technologies Ltd.,Financial,Equity,1.3%
31,Landmark Cars Ltd.,Services,Equity,1.3%
32,Campus Activewear Ltd.,Consumer Staples,Equity,1.2%
33,Affle (India) Ltd.,Technology,Equity,1.2%
34,Divgi TorqTransfer Systems Ltd.,Automobile,Equity,1.1%
35,Archean Chemical Industries Ltd.,Chemicals,Equity,1.0%
36,Medplus Health Services Ltd.,Healthcare,Equity,1.0%
37,Railtel Corporation Of India Ltd.,Communication,Equity,1.0%
38,GR Infraprojects Ltd.,Construction,Equity,1.0%
39,Indigo Paints Ltd.,Chemicals,Equity,0.9%
40,Vijaya Diagnostic Centre Ltd.,Healthcare,Equity,0.9%
41,Dodla Dairy Ltd,Consumer Staples,Equity,0.8%
42,CreditAccess Grameen Ltd.,Financial,Equity,0.7%
43,Uniparts India Ltd.,Automobile,Equity,0.6%
44,Kaynes Technology India Ltd.,Capital Goods,Equity,0.6%
45,Krsnaa Diagnostics Ltd.,Healthcare,Equity,0.5%
46,Bikaji Foods International Ltd.,Consumer Staples,Equity,0.4%
47,Reserve Bank of India,Financial,T-Bills,0.2%
48,Aditya Birla Sun Life AMC Ltd.,Financial,Equity,0.2%
