,Name,Sector,Instrument,Assets
0,Max Healthcare Institute Ltd.,Healthcare,Equity,3.1%
1,Polycab India Ltd.,Capital Goods,Equity,2.8%
2,PI Industries Ltd.,Chemicals,Equity,2.8%
3,Tube Investments Of India Ltd.,Automobile,Equity,2.8%
4,Schaeffler India Ltd.,Capital Goods,Equity,2.7%
5,Navin Fluorine International Ltd.,Chemicals,Equity,2.6%
6,Sumitomo Chemical India Ltd.,Chemicals,Equity,2.5%
7,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.4%
8,Escorts Kubota Ltd.,Automobile,Equity,2.4%
9,UNO Minda Ltd.,Automobile,Equity,2.2%
10,ZF Commercial Vehicle Control Systems India Ltd.,Automobile,Equity,2.1%
11,Varun Beverages Ltd.,Consumer Staples,Equity,2.1%
12,Persistent Systems Ltd.,Technology,Equity,2.1%
13,Syngene International Ltd.,Healthcare,Equity,2.1%
14,Sona BLW Precision Forgings Ltd.,Automobile,Equity,2.0%
15,Coromandel International Ltd.,Chemicals,Equity,2.0%
16,Abbott India Ltd.,Healthcare,Equity,1.9%
17,The Phoenix Mills Ltd.,Construction,Equity,1.9%
18,Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.9%
19,Prestige Estates Projects Ltd.,Construction,Equity,1.9%
20,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1.8%
21,Star Health and Allied Insurance Company Ltd.,Insurance,Equity,1.8%
22,Vinati Organics Ltd.,Chemicals,Equity,1.8%
23,TVS Motor Company Ltd.,Automobile,Equity,1.8%
24,PB Fintech Ltd.,Services,Equity,1.8%
25,Devyani International Ltd.,Services,Equity,1.8%
26,CreditAccess Grameen Ltd.,Financial,Equity,1.6%
27,L&T Technology Services Ltd.,Technology,Equity,1.6%
28,United Breweries Ltd.,Consumer Staples,Equity,1.6%
29,Coforge Ltd.,Technology,Equity,1.5%
30,CG Power and Industrial Solutions Ltd.,Capital Goods,Equity,1.5%
31,Interglobe Aviation Ltd.,Services,Equity,1.4%
32,Max Financial Services Ltd.,Financial,Equity,1.3%
33,Alkem Laboratories Ltd.,Healthcare,Equity,1.3%
34,ABB India Ltd.,Capital Goods,Equity,1.3%
35,Bharat Electronics Ltd.,Capital Goods,Equity,1.3%
36,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.2%
37,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.2%
38,City Union Bank Ltd.,Financial,Equity,1.2%
39,Muthoot Finance Ltd.,Financial,Equity,1.1%
40,Carborundum Universal Ltd.,Metals & Mining,Equity,1.1%
41,Krishna Institute of Medical Sciences Ltd,Healthcare,Equity,1.1%
42,Gujarat Gas Ltd.,Energy,Equity,1.1%
43,Indiamart Intermesh Ltd.,Services,Equity,1.1%
44,Page Industries Ltd.,Textiles,Equity,1.1%
45,Aavas Financiers Ltd.,Financial,Equity,1.0%
46,Hitachi Energy India Ltd.,Capital Goods,Equity,1.0%
47,HDFC Bank Ltd.,Financial,Equity,1.0%
48,K.P.R. Mill Ltd.,Textiles,Equity,1.0%
49,Voltas Ltd.,Consumer Discretionary,Equity,0.9%
50,The Ramco Cements Ltd.,Construction,Equity,0.9%
51,Vedant Fashions Ltd.,Services,Equity,0.9%
52,Westlife Foodworld Ltd.,Services,Equity,0.9%
53,Sonata Software Ltd.,Technology,Equity,0.9%
54,Praj Industries Ltd.,Capital Goods,Equity,0.9%
55,State Bank of India,Financial,Equity,0.8%
56,Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,0.8%
57,Grindwell Norton Ltd.,Metals & Mining,Equity,0.8%
58,Astral Ltd.,Chemicals,Equity,0.7%
59,360 One Wam Ltd,Financial,Equity,0.7%
60,Reserve Bank of India,Financial,T-Bills,0.1%
