,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,9.8%
1,ICICI Bank Ltd.,Financial,Equity,7.3%
2,ABB India Ltd.,Capital Goods,Equity,6.8%
3,Abbott India Ltd.,Healthcare,Equity,6.1%
4,Infosys Ltd.,Technology,Equity,5.8%
5,Zomato Ltd.,Services,Equity,4.5%
6,Avenue Supermarts Ltd.,Services,Equity,4.3%
7,Vedant Fashions Ltd.,Services,Equity,4.0%
8,State Bank of India,Financial,Equity,3.9%
9,Reliance Industries Ltd.,Energy,Equity,3.9%
10,Ultratech Cement Ltd.,Construction,Equity,3.6%
11,Container Corporation Of India Ltd.,Services,Equity,3.4%
12,Kotak Mahindra Bank Ltd.,Financial,Equity,3.4%
13,Pidilite Industries Ltd.,Chemicals,Equity,3.2%
14,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,3.1%
15,The Indian Hotels Company Ltd.,Services,Equity,3.0%
16,Eicher Motors Ltd.,Automobile,Equity,2.9%
17,Bosch Ltd.,Automobile,Equity,2.6%
18,Havells India Ltd.,Capital Goods,Equity,2.5%
19,Larsen & Toubro Ltd.,Construction,Equity,2.4%
20,HDFC Life Insurance Co Ltd.,Insurance,Equity,2.1%
21,Maruti Suzuki India Ltd.,Automobile,Equity,1.9%
22,IDFC First Bank Ltd.,Financial,Equity,1.9%
23,KFin Technologies Ltd.,Financial,Equity,1.6%
24,Tata Consultancy Services Ltd.,Technology,Equity,1.4%
25,Global Health Ltd.,Healthcare,Equity,1.2%
26,PI Industries Ltd.,Chemicals,Equity,1.2%
27,Siemens Ltd.,Capital Goods,Equity,1.0%
