,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,9.4%
1,Reliance Industries Ltd.,Energy,Equity,9.4%
2,Larsen & Toubro Ltd.,Construction,Equity,8.6%
3,Bikaji Foods International Ltd.,Consumer Staples,Equity,6.1%
4,State Bank of India,Financial,Equity,6.0%
5,LTIMindtree Ltd.,Technology,Equity,5.9%
6,Ultratech Cement Ltd.,Construction,Equity,5.3%
7,NTPC Ltd.,Energy,Equity,5.1%
8,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,4.7%
9,Macrotech Developers Ltd.,Construction,Equity,4.7%
10,HCL Technologies Ltd.,Technology,Equity,4.7%
11,Bosch Ltd.,Automobile,Equity,4.1%
12,Hindalco Industries Ltd.,Metals & Mining,Equity,3.7%
13,Tata Motors Ltd.,Automobile,Equity,3.3%
14,Power Grid Corporation Of India Ltd.,Energy,Equity,2.8%
15,Shree Cement Ltd.,Construction,Equity,2.8%
16,Wipro Ltd.,Technology,Equity,2.7%
17,Infosys Ltd.,Technology,Equity,2.1%
