,Name,Sector,Instrument,Assets
0,Maruti Suzuki India Ltd.,Automobile,Equity,8.5%
1,Nestle India Ltd.,Consumer Staples,Equity,7.5%
2,Hindustan Unilever Ltd.,Consumer Staples,Equity,7.3%
3,Schaeffler India Ltd.,Capital Goods,Equity,5.1%
4,Britannia Industries Ltd.,Consumer Staples,Equity,4.7%
5,Mphasis Ltd.,Technology,Equity,4.5%
6,United Spirits Ltd.,Consumer Staples,Equity,4.3%
7,Grindwell Norton Ltd.,Metals & Mining,Equity,4.2%
8,Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,3.8%
9,Siemens Ltd.,Capital Goods,Equity,3.7%
10,Cummins India Ltd.,Capital Goods,Equity,3.5%
11,United Breweries Ltd.,Consumer Staples,Equity,3.5%
12,SKF India Ltd.,Capital Goods,Equity,3.5%
13,Honeywell Automation India Ltd.,Capital Goods,Equity,3.5%
14,Abbott India Ltd.,Healthcare,Equity,3.4%
15,Bosch Ltd.,Automobile,Equity,3.0%
16,Whirlpool Of India Ltd.,Consumer Discretionary,Equity,2.7%
17,Crisil Ltd.,Services,Equity,2.2%
18,3M India Ltd.,Diversified,Equity,2.1%
19,Sanofi India Ltd.,Healthcare,Equity,2.0%
20,Escorts Kubota Ltd.,Automobile,Equity,1.9%
21,Oracle Financial Services Software Ltd.,Technology,Equity,1.9%
22,Bayer CropScience Ltd.,Chemicals,Equity,1.9%
23,Gland Pharma Ltd.,Healthcare,Equity,1.7%
24,Timken India Ltd.,Capital Goods,Equity,1.5%
25,HDFC Asset Management Company Ltd.,Financial,Equity,1.4%
26,ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,0.9%
27,Nippon Life India Asset Management Ltd.,Financial,Equity,0.7%
28,Procter & Gamble Health Ltd.,Healthcare,Equity,0.7%
29,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,0.6%
30,Fortis Healthcare Ltd.,Healthcare,Equity,0.5%
31,Gillette India Ltd.,Consumer Staples,Equity,0.5%
32,Akzo Nobel India Ltd.,Chemicals,Equity,0.3%
33,Huhtamaki India Ltd.,Chemicals,Equity,0.3%
34,Reserve Bank of India,Financial,T-Bills,0.2%
