,Name,Sector,Instrument,Assets
0,ITC Ltd.,Consumer Staples,Equity,9.8%
1,Hindustan Unilever Ltd.,Consumer Staples,Equity,7.2%
2,Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,4.2%
3,PVR Ltd.,Services,Equity,3.7%
4,United Spirits Ltd.,Consumer Staples,Equity,3.5%
5,Bharti Airtel Ltd.,Communication,Equity,3.5%
6,Go Fashion (India) Ltd.,Services,Equity,3.4%
7,Chalet Hotels Ltd.,Services,Equity,3.3%
8,Britannia Industries Ltd.,Consumer Staples,Equity,3.3%
9,Page Industries Ltd.,Textiles,Equity,3.3%
10,Maruti Suzuki India Ltd.,Automobile,Equity,3.3%
11,Hero Motocorp Ltd.,Automobile,Equity,3.2%
12,Interglobe Aviation Ltd.,Services,Equity,3.2%
13,The Indian Hotels Company Ltd.,Services,Equity,3.0%
14,Mrs. Bectors Food Specialities Ltd.,Consumer Staples,Equity,2.9%
15,TTK Prestige Ltd.,Consumer Discretionary,Equity,2.8%
16,Blue Star Ltd.,Consumer Discretionary,Equity,2.7%
17,Hawkins Cookers Ltd.,Consumer Discretionary,Equity,2.5%
18,Invesco QQQ Trust Series I,Financial,Forgn.MF- Equity,2.4%
19,Sheela Foam Ltd.,Consumer Discretionary,Equity,2.2%
20,FSN E-Commerce Ventures Ltd.,Services,Equity,2.1%
21,Relaxo Footwears Ltd.,Consumer Staples,Equity,2.1%
22,Zomato Ltd.,Services,Equity,2.0%
23,Sula Vineyards Ltd.,Consumer Staples,Equity,2.0%
24,Vedant Fashions Ltd.,Services,Equity,1.9%
25,Ganesha Ecosphere Ltd.,Textiles,Equity,1.8%
26,Emami Ltd.,Consumer Staples,Equity,1.7%
27,United Breweries Ltd.,Consumer Staples,Equity,1.5%
28,V-Guard Industries Ltd.,Consumer Discretionary,Equity,1.5%
29,Mahindra & Mahindra Ltd.,Automobile,Equity,1.2%
30,Hatsun Agro Product Ltd.,Consumer Staples,Equity,1.0%
31,Godrej Consumer Products Ltd.,Consumer Staples,Equity,0.9%
32,Dodla Dairy Ltd,Consumer Staples,Equity,0.8%
