,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,19.2%
1,ICICI Bank Ltd.,Financial,Equity,18.2%
2,Axis Bank Ltd.,Financial,Equity,9.8%
3,State Bank of India,Financial,Equity,8.3%
4,Housing Development Finance Corporation Ltd.,Financial,Equity,6.0%
5,Kotak Mahindra Bank Ltd.,Financial,Equity,3.8%
6,The Federal Bank Ltd.,Financial,Equity,3.6%
7,SBI Life Insurance Company Ltd.,Insurance,Equity,3.1%
8,Fusion Micro Finance Ltd.,Financial,Equity,3.0%
9,SBI Cards And Payment Services Ltd.,Financial,Equity,2.9%
10,Shriram Finance Ltd,Financial,Equity,2.7%
11,Bajaj Finserv Ltd.,Financial,Equity,2.4%
12,Canara Bank,Financial,Equity,1.8%
13,Can Fin Homes Ltd.,Financial,Equity,1.7%
14,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.6%
15,LIC Housing Finance Ltd.,Financial,Equity,1.6%
16,Power Finance Corporation Ltd.,Financial,Equity,1.6%
17,Max Financial Services Ltd.,Financial,Equity,1.3%
18,Five-Star Business Finance Ltd.,Financial,Equity,1.1%
19,Indusind Bank Ltd.,Financial,Equity,1.1%
20,CreditAccess Grameen Ltd.,Financial,Equity,1.1%
21,Cholamandalam Financial Holdings Ltd.,Financial,Equity,1.0%
22,Bank Of Baroda,Financial,Equity,1.0%
23,KFin Technologies Ltd.,Financial,Equity,0.9%
24,Repco Home Finance Ltd.,Financial,Equity,0.5%
25,City Union Bank Ltd.,Financial,Equity,0.5%
26,One97 Communications Ltd.,Services,Equity,0.2%
