,Name,Sector,Instrument,Assets
0,Reliance Industries Ltd.,Energy,Equity,8.8%
1,Infosys Ltd.,Technology,Equity,8.7%
2,Larsen & Toubro Ltd.,Construction,Equity,8.2%
3,HDFC Bank Ltd.,Financial,Equity,7.8%
4,ICICI Bank Ltd.,Financial,Equity,6.9%
5,Axis Bank Ltd.,Financial,Equity,6.2%
6,State Bank of India,Financial,Equity,6.0%
7,Hindustan Aeronautics Ltd.,Capital Goods,Equity,5.8%
8,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,5.6%
9,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,5.2%
10,Varun Beverages Ltd.,Consumer Staples,Equity,5.1%
11,Escorts Kubota Ltd.,Automobile,Equity,2.9%
12,Syngene International Ltd.,Healthcare,Equity,2.9%
13,Dixon Technologies (India) Ltd.,Capital Goods,Equity,2.7%
14,MTAR Technologies Ltd.,Capital Goods,Equity,2.7%
15,Persistent Systems Ltd.,Technology,Equity,2.5%
16,Mahindra & Mahindra Ltd.,Automobile,Equity,2.5%
17,Manorama Industries Ltd.,Consumer Staples,Equity,1.3%
18,LTIMindtree Ltd.,Technology,Equity,0.9%
