,Name,Sector,Instrument,Assets
0,Cummins India Ltd.,Capital Goods,Equity,6.1%
1,The Federal Bank Ltd.,Financial,Equity,5.0%
2,Persistent Systems Ltd.,Technology,Equity,4.7%
3,Indian Bank,Financial,Equity,4.2%
4,ABB India Ltd.,Capital Goods,Equity,3.8%
5,Trent Ltd.,Services,Equity,3.3%
6,Navin Fluorine International Ltd.,Chemicals,Equity,2.9%
7,Syngene International Ltd.,Healthcare,Equity,2.9%
8,Kajaria Ceramics Ltd.,Construction,Equity,2.7%
9,Dalmia Bharat Ltd.,Construction,Equity,2.6%
10,TVS Motor Company Ltd.,Automobile,Equity,2.5%
11,City Union Bank Ltd.,Financial,Equity,2.5%
12,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,2.5%
13,Ashok Leyland Ltd.,Automobile,Equity,2.5%
14,PI Industries Ltd.,Chemicals,Equity,2.3%
15,Vedant Fashions Ltd.,Services,Equity,2.3%
16,Max Healthcare Institute Ltd.,Healthcare,Equity,2.3%
17,Bharat Electronics Ltd.,Capital Goods,Equity,2.2%
18,Solar Industries India Ltd.,Chemicals,Equity,2.2%
19,CreditAccess Grameen Ltd.,Financial,Equity,2.0%
20,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.9%
21,Astral Ltd.,Chemicals,Equity,1.9%
22,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.8%
23,JK Lakshmi Cement Ltd.,Construction,Equity,1.8%
24,Motherson Sumi Wiring India Ltd.,Automobile,Equity,1.7%
25,Tata Chemicals Ltd.,Chemicals,Equity,1.6%
26,UNO Minda Ltd.,Automobile,Equity,1.6%
27,JK Cement Ltd.,Construction,Equity,1.5%
28,Canara Bank,Financial,Equity,1.5%
29,Mold-Tek Packaging Ltd.,Chemicals,Equity,1.5%
30,Gujarat Gas Ltd.,Energy,Equity,1.1%
31,Mphasis Ltd.,Technology,Equity,1.1%
32,Kei Industries Ltd.,Capital Goods,Equity,1.1%
33,Emami Ltd.,Consumer Staples,Equity,1.1%
34,Bharat Dynamics Ltd.,Capital Goods,Equity,1.1%
35,Ipca Laboratories Ltd.,Healthcare,Equity,1.1%
36,AIA Engineering Ltd.,Metals & Mining,Equity,1.0%
37,Bharat Forge Ltd.,Automobile,Equity,1.0%
38,Brigade Enterprises Ltd.,Construction,Equity,1.0%
39,Oberoi Realty Ltd.,Construction,Equity,0.9%
40,Honeywell Automation India Ltd.,Capital Goods,Equity,0.9%
41,Jindal Steel & Power Ltd.,Metals & Mining,Equity,0.9%
42,KNR Constructions Ltd.,Construction,Equity,0.8%
43,TCI Express Ltd.,Services,Equity,0.8%
44,KEC International Ltd.,Capital Goods,Equity,0.6%
45,APL Apollo Tubes Ltd.,Metals & Mining,Equity,0.5%
46,Can Fin Homes Ltd.,Financial,Equity,0.5%
47,Bikaji Foods International Ltd.,Consumer Staples,Equity,0.5%
48,Max Financial Services Ltd.,Financial,Equity,0.5%
49,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.4%
50,Atul Ltd.,Chemicals,Equity,0.3%
