,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,19.7%
1,ICICI Bank Ltd.,Financial,Equity,18.3%
2,Axis Bank Ltd.,Financial,Equity,9.2%
3,State Bank of India,Financial,Equity,7.4%
4,Housing Development Finance Corporation Ltd.,Financial,Equity,6.6%
5,Kotak Mahindra Bank Ltd.,Financial,Equity,3.7%
6,SBI Life Insurance Company Ltd.,Insurance,Equity,3.3%
7,Bajaj Finance Ltd.,Financial,Equity,2.9%
8,Indusind Bank Ltd.,Financial,Equity,2.7%
9,Karur Vysya Bank Ltd.,Financial,Equity,2.4%
10,Multi Commodity Exchange Of India Ltd.,Services,Equity,2.1%
11,SBI Cards And Payment Services Ltd.,Financial,Equity,2.1%
12,PB Fintech Ltd.,Services,Equity,1.9%
13,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.8%
14,The Federal Bank Ltd.,Financial,Equity,1.7%
15,Equitas Small Finance Bank Ltd.,Financial,Equity,1.6%
16,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1.6%
17,Bajaj Finserv Ltd.,Financial,Equity,1.6%
18,Max Financial Services Ltd.,Financial,Equity,1.3%
19,Can Fin Homes Ltd.,Financial,Equity,1.3%
20,DCB Bank Ltd.,Financial,Equity,1.1%
21,Bandhan Bank Ltd.,Financial,Equity,1.0%
22,Star Health and Allied Insurance Company Ltd.,Insurance,Equity,1.0%
23,KFin Technologies Ltd.,Financial,Equity,0.9%
24,Reserve Bank of India,Financial,T-Bills,0.1%
