,Name,Sector,Instrument,Assets
0,Ultratech Cement Ltd.,Construction,Equity,8.8%
1,Reliance Industries Ltd.,Energy,Equity,8.4%
2,Larsen & Toubro Ltd.,Construction,Equity,8.1%
3,Maruti Suzuki India Ltd.,Automobile,Equity,7.4%
4,Bharat Petroleum Corporation Ltd.,Energy,Equity,4.7%
5,Hero Motocorp Ltd.,Automobile,Equity,4.6%
6,Hindustan Petroleum Corporation Ltd.,Energy,Equity,4.5%
7,Hindustan Aeronautics Ltd.,Capital Goods,Equity,3.7%
8,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,3.6%
9,Samvardhana Motherson International Ltd.,Automobile,Equity,3.0%
10,Grasim Industries Ltd.,Construction,Equity,2.6%
11,Lupin Ltd.,Healthcare,Equity,2.5%
12,Alkem Laboratories Ltd.,Healthcare,Equity,2.1%
13,AIA Engineering Ltd.,Metals & Mining,Equity,1.8%
14,Syngene International Ltd.,Healthcare,Equity,1.6%
15,NTPC Ltd.,Energy,Equity,1.5%
16,Schaeffler India Ltd.,Capital Goods,Equity,1.4%
17,Mahindra & Mahindra Ltd.,Automobile,Equity,1.4%
18,United Breweries Ltd.,Consumer Staples,Equity,1.2%
19,Torrent Pharmaceuticals Ltd.,Healthcare,Equity,1.2%
20,Tata Steel Ltd.,Metals & Mining,Equity,1.1%
21,Apollo Tyres Ltd.,Automobile,Equity,1.1%
22,Hindalco Industries Ltd.,Metals & Mining,Equity,1.1%
23,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,1.0%
24,Birla Corporation Ltd.,Construction,Equity,1.0%
25,Procter & Gamble Hygiene and Health Care Ltd.,Consumer Staples,Equity,0.9%
26,Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,0.8%
27,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,0.8%
28,Gillette India Ltd.,Consumer Staples,Equity,0.7%
29,Bajaj Auto Ltd.,Automobile,Equity,0.6%
30,Bharat Electronics Ltd.,Capital Goods,Equity,0.6%
31,GAIL (India) Ltd.,Energy,Equity,0.5%
32,Endurance Technologies Ltd.,Automobile,Equity,0.5%
33,GE T&D India Ltd.,Capital Goods,Equity,0.5%
34,3M India Ltd.,Diversified,Equity,0.5%
35,UNO Minda Ltd.,Automobile,Equity,0.4%
36,FDC Ltd.,Healthcare,Equity,0.4%
37,Atul Ltd.,Chemicals,Equity,0.4%
38,Ambuja Cements Ltd.,Construction,Equity,0.3%
39,Ashok Leyland Ltd.,Automobile,Equity,0.3%
40,Natco Pharma Ltd.,Healthcare,Equity,0.3%
41,Heidelberg Cement India Ltd.,Construction,Equity,0.3%
42,PCBL Ltd.,Chemicals,Equity,0.3%
43,Hindustan Copper Ltd.,Metals & Mining,Equity,0.2%
44,Bayer CropScience Ltd.,Chemicals,Equity,0.2%
45,Whirlpool Of India Ltd.,Consumer Discretionary,Equity,0.2%
46,Biocon Ltd.,Healthcare,Equity,0.2%
47,Siemens Ltd.,Capital Goods,Equity,0.1%
