,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,8.1%
1,Housing Development Finance Corporation Ltd.,Financial,Equity,6.5%
2,HDFC Bank Ltd.,Financial,Equity,6.4%
3,Infosys Ltd.,Technology,Equity,6.3%
4,Honeywell Automation India Ltd.,Capital Goods,Equity,5.5%
5,Reliance Industries Ltd.,Energy,Equity,5.1%
6,Larsen & Toubro Ltd.,Construction,Equity,4.6%
7,Axis Bank Ltd.,Financial,Equity,3.4%
8,Shoppers Stop Ltd.,Services,Equity,3.3%
9,State Bank of India,Financial,Equity,2.9%
10,Gillette India Ltd.,Consumer Staples,Equity,2.7%
11,Bayer CropScience Ltd.,Chemicals,Equity,2.5%
12,Fortis Healthcare Ltd.,Healthcare,Equity,2.4%
13,Sundaram-Clayton Ltd.,Automobile,Equity,2.1%
14,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,Equity,1.9%
15,Pfizer Ltd.,Healthcare,Equity,1.9%
16,Bharti Airtel Ltd.,Communication,Equity,1.8%
17,Tata Consultancy Services Ltd.,Technology,Equity,1.7%
18,Shree Cement Ltd.,Construction,Equity,1.5%
19,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.4%
20,ICRA Ltd.,Services,Equity,1.3%
21,Biocon Ltd.,Healthcare,Equity,1.3%
22,Titan Company Ltd.,Consumer Discretionary,Equity,1.2%
23,Interglobe Aviation Ltd.,Services,Equity,1.2%
24,Hindustan Unilever Ltd.,Consumer Staples,Equity,1.1%
25,Bosch Ltd.,Automobile,Equity,1.1%
26,Bandhan Bank Ltd.,Financial,Equity,1.1%
27,Maruti Suzuki India Ltd.,Automobile,Equity,1.1%
28,Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Discretionary,Equity,1.0%
29,Ultratech Cement Ltd.,Construction,Equity,1.0%
30,NTPC Ltd.,Energy,Equity,1.0%
31,Kotak Mahindra Bank Ltd.,Financial,Equity,1.0%
32,PB Fintech Ltd.,Services,Equity,1.0%
33,Indusind Bank Ltd.,Financial,Equity,1.0%
34,Mahindra & Mahindra Ltd.,Automobile,Equity,1.0%
35,IDFC First Bank Ltd.,Financial,Equity,0.9%
36,Thomas Cook (India) Ltd.,Services,Equity,0.9%
37,Bajaj Finance Ltd.,Financial,Equity,0.8%
38,Tata Steel Ltd.,Metals & Mining,Equity,0.8%
39,Container Corporation Of India Ltd.,Services,Equity,0.8%
40,Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.8%
41,The Phoenix Mills Ltd.,Construction,Equity,0.7%
42,Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.7%
43,Sundaram Clayton Limited,Automobile,Pref. Shares,0.7%
44,Dabur India Ltd.,Consumer Staples,Equity,0.6%
45,Devyani International Ltd.,Services,Equity,0.5%
46,FSN E-Commerce Ventures Ltd.,Services,Equity,0.5%
47,Jubilant FoodWorks Ltd.,Services,Equity,0.5%
48,Restaurant Brands Asia Ltd.,Services,Equity,0.4%
49,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.4%
50,Bata India Ltd.,Consumer Staples,Equity,0.3%
51,Quess Corp Ltd.,Financial,Equity,0.2%
