,Name,Sector,Instrument,Assets
0,Reliance Industries Ltd.,Energy,Equity,4.3%
1,Infosys Ltd.,Technology,Equity,3.6%
2,HDFC Bank Ltd.,Financial,Equity,3.4%
3,ICICI Bank Ltd.,Financial,Equity,3.3%
4,MindTree Ltd.,Technology,Equity,3.1%
5,Housing Development Finance Corpn. Ltd.,Financial,Equity,3.0%
6,Bharti Airtel Ltd.,Communication,Equity,2.6%
7,Navin Fluorine International Ltd.,Chemicals,Equity,2.6%
8,Axis Bank Ltd.,Financial,Equity,2.6%
9,State Bank of India,Financial,Equity,2.3%
10,Birla Corporation Ltd.,Construction,Equity,2.3%
11,Quess Corp Ltd.,Financial,Equity,2.3%
12,Cholamandalam Financial Holdings Ltd.,Financial,Equity,2.2%
13,Tata Consultancy Services Ltd.,Technology,Equity,2.1%
14,Bajaj Finserv Ltd.,Financial,Equity,2.0%
15,Grindwell Norton Ltd.,Metals,Equity,2.0%
16,Larsen & Toubro Ltd.,Construction,Equity,1.9%
17,SRF Ltd.,Diversified,Equity,1.8%
18,Radico Khaitan Ltd.,FMCG,Equity,1.8%
19,Page Industries Ltd.,Textiles,Equity,1.8%
20,Indraprastha Gas Ltd.,Energy,Equity,1.7%
21,Multi Commodity Exchange Of India Ltd.,Services,Equity,1.7%
22,Kalyan Jewellers India Ltd.,Consumer Durable,Equity,1.7%
23,Balrampur Chini Mills Ltd.,FMCG,Equity,1.5%
24,Emami Ltd.,FMCG,Equity,1.5%
25,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.5%
26,Mahindra & Mahindra Ltd.,Automobile,Equity,1.5%
27,Bank Of Baroda,Financial,Equity,1.5%
28,Tata Metaliks Ltd.,Metals,Equity,1.5%
29,Tata Motors Ltd.,Automobile,Equity,1.4%
30,Coromandel International Ltd.,Chemicals,Equity,1.4%
31,SBI Life Insurance Company Ltd.,Financial,Equity,1.4%
32,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,1.4%
33,Schaeffler India Ltd.,Engineering,Equity,1.4%
34,Gland Pharma Ltd.,Healthcare,Equity,1.4%
35,CSB Bank Ltd.,Financial,Equity,1.3%
36,Timken India Ltd.,Engineering,Equity,1.3%
37,VIP Industries Ltd.,Chemicals,Equity,1.3%
38,Oberoi Realty Ltd.,Construction,Equity,1.2%
39,Hindalco Industries Ltd.,Metals,Equity,1.2%
40,Tech Mahindra Ltd.,Technology,Equity,1.2%
41,LIC Housing Finance Ltd.,Financial,Equity,1.2%
42,Bharat Petroleum Corporation Ltd.,Energy,Equity,1.1%
43,Hindustan Unilever Ltd.,FMCG,Equity,1.1%
44,Container Corporation Of India Ltd.,Services,Equity,1.1%
45,ICICI Securities Ltd.,Financial,Equity,1.0%
46,Amrutanjan Health Care Ltd.,Healthcare,Equity,1.0%
47,Cyient Ltd.,Technology,Equity,1.0%
48,Wabco India Ltd.,Automobile,Equity,1.0%
49,3M India Ltd.,Diversified,Equity,1.0%
50,The Ramco Cements Ltd.,Construction,Equity,1.0%
51,Lakshmi Machine Works Ltd.,Engineering,Equity,0.9%
52,Ashok Leyland Ltd.,Automobile,Equity,0.8%
53,Prestige Estates Projects Ltd.,Construction,Equity,0.8%
54,HCL Technologies Ltd.,Technology,Equity,0.8%
55,Motherson Sumi Systems Ltd.,Automobile,Equity,0.7%
56,Orient Electric Ltd.,Consumer Durable,Equity,0.7%
57,Craftsman Automation Ltd.,Engineering,Equity,0.6%
58,Dixon Technologies (India) Ltd.,Engineering,Equity,0.5%
59,Polycab India Ltd.,Engineering,Equity,0.5%
60,Ultratech Cement Ltd.,Construction,Equity,0.5%
61,PB Fintech Ltd.,Services,Equity,0.3%
62,Capacite Infraprojects Ltd.,Construction,Equity,0.3%
63,Bharti Airtel Ltd. Partly Paid Equity,Communication,PPE,0.1%
