,Name,Sector,Instrument,Assets
0,Maruti Suzuki India Ltd.,Automobile,Equity,12.8%
1,Tata Motors Ltd.,Automobile,Equity,9.2%
2,TVS Motor Company Ltd.,Automobile,Equity,8.1%
3,Eicher Motors Ltd.,Automobile,Equity,7.7%
4,Ashok Leyland Ltd.,Automobile,Equity,7.2%
5,Mahindra & Mahindra Ltd.,Automobile,Equity,7.1%
6,Hero Motocorp Ltd.,Automobile,Equity,4.1%
7,Bajaj Auto Ltd.,Automobile,Equity,3.3%
8,UNO Minda Ltd.,Automobile,Equity,3.0%
9,Samvardhana Motherson International Ltd.,Automobile,Equity,3.0%
10,Zomato Ltd.,Services,Equity,2.7%
11,Interglobe Aviation Ltd.,Services,Equity,2.6%
12,Motherson Sumi Wiring India Ltd.,Automobile,Equity,2.5%
13,Rolex Rings Ltd,Capital Goods,Equity,2.4%
14,VRL Logistics Ltd.,Services,Equity,2.4%
15,Container Corporation Of India Ltd.,Services,Equity,1.4%
16,Reserve Bank of India,Financial,T-Bills,1.2%
17,Divgi TorqTransfer Systems Ltd.,Automobile,Equity,1.2%
18,Sundram Fasteners Ltd.,Capital Goods,Equity,1.2%
19,Mahindra CIE Automotive Ltd.,Metals & Mining,Equity,1.1%
20,Exide Industries Ltd.,Capital Goods,Equity,1.0%
21,V.S.T. Tillers Tractors Ltd.,Automobile,Equity,1.0%
22,Gateway Distriparks Ltd.,Services,Equity,1.0%
23,Bharat Forge Ltd.,Automobile,Equity,0.7%
24,Endurance Technologies Ltd.,Automobile,Equity,0.6%
25,Jamna Auto Industries Ltd.,Automobile,Equity,0.6%
26,Sona BLW Precision Forgings Ltd.,Automobile,Equity,0.5%
27,Gujarat Pipavav Port Ltd.,Services,Equity,0.3%
