,Name,Sector,Instrument,Assets
0,JK Cement Ltd.,Construction,Equity,3.5%
1,Hitachi Energy India Ltd.,Capital Goods,Equity,2.6%
2,Go Fashion (India) Ltd.,Services,Equity,2.4%
3,Campus Activewear Ltd.,Consumer Staples,Equity,2.1%
4,VIP Industries Ltd.,Chemicals,Equity,2.1%
5,Axis Bank Ltd.,Financial,Equity,2.1%
6,Cholamandalam Financial Holdings Ltd.,Financial,Equity,2.0%
7,Craftsman Automation Ltd.,Automobile,Equity,1.9%
8,Rolex Rings Ltd,Capital Goods,Equity,1.7%
9,Triveni Turbine Ltd.,Capital Goods,Equity,1.7%
10,Endurance Technologies Ltd.,Automobile,Equity,1.7%
11,Dreamfolks Services Ltd.,Services,Equity,1.6%
12,CCL Products (India) Ltd.,Consumer Staples,Equity,1.6%
13,Prince Pipes and Fittings Ltd.,Chemicals,Equity,1.5%
14,PNC Infratech Ltd.,Construction,Equity,1.5%
15,MTAR Technologies Ltd.,Capital Goods,Equity,1.5%
16,PVR Ltd.,Services,Equity,1.5%
17,Radico Khaitan Ltd.,Consumer Staples,Equity,1.4%
18,Navin Fluorine International Ltd.,Chemicals,Equity,1.3%
19,Fusion Micro Finance Ltd.,Financial,Equity,1.3%
20,Sundram Fasteners Ltd.,Capital Goods,Equity,1.3%
21,Clean Science And Technology Ltd.,Chemicals,Equity,1.3%
22,Bikaji Foods International Ltd.,Consumer Staples,Equity,1.3%
23,Cyient Ltd.,Technology,Equity,1.2%
24,CMS Info Systems Ltd.,Services,Equity,1.2%
25,Poonawalla Fincorp Ltd.,Financial,Equity,1.2%
26,Sona BLW Precision Forgings Ltd.,Automobile,Equity,1.2%
27,Avanti Feeds Ltd.,Consumer Staples,Equity,1.2%
28,Satin Creditcare Network Ltd.,Financial,Equity,1.2%
29,Tega Industries Ltd.,Metals & Mining,Equity,1.2%
30,Kirloskar Pneumatic Company Ltd.,Capital Goods,Equity,1.2%
31,Kajaria Ceramics Ltd.,Construction,Equity,1.1%
32,Amber Enterprises India Ltd.,Consumer Discretionary,Equity,1.1%
33,Bandhan Bank Ltd.,Financial,Equity,1.1%
34,Restaurant Brands Asia Ltd.,Services,Equity,1.1%
35,Home First Finance Company India Ltd.,Financial,Equity,1.1%
36,Brigade Enterprises Ltd.,Construction,Equity,1.1%
37,Birlasoft Ltd.,Technology,Equity,1.1%
38,Welspun India Ltd.,Textiles,Equity,1.0%
39,The Federal Bank Ltd.,Financial,Equity,1.0%
40,Fortis Healthcare Ltd.,Healthcare,Equity,1.0%
41,BEML Ltd.,Capital Goods,Equity,0.9%
42,GMM Pfaudler Ltd.,Capital Goods,Equity,0.9%
43,RateGain Travel Technologies Ltd.,Technology,Equity,0.9%
44,V-Guard Industries Ltd.,Consumer Discretionary,Equity,0.9%
45,Ashok Leyland Ltd.,Automobile,Equity,0.9%
46,Nazara Technologies Ltd.,Technology,Equity,0.8%
47,Indoco Remedies Ltd.,Healthcare,Equity,0.8%
48,CE Info Systems Ltd.,Technology,Equity,0.8%
49,Butterfly Gandhimathi Appliances Ltd.,Consumer Discretionary,Equity,0.8%
50,Mahindra Logistics Ltd.,Services,Equity,0.8%
51,RBL Bank Ltd.,Financial,Equity,0.8%
52,Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.8%
53,Gokaldas Exports Ltd.,Textiles,Equity,0.8%
54,Symphony Ltd.,Consumer Discretionary,Equity,0.8%
55,Gateway Distriparks Ltd.,Services,Equity,0.8%
56,Minda Corporation Ltd.,Automobile,Equity,0.7%
57,Sonata Software Ltd.,Technology,Equity,0.7%
58,Persistent Systems Ltd.,Technology,Equity,0.7%
59,Ujjivan Small Finance Bank Ltd.,Financial,Equity,0.7%
60,Repco Home Finance Ltd.,Financial,Equity,0.7%
61,Eris Lifesciences Ltd.,Healthcare,Equity,0.7%
62,Dodla Dairy Ltd,Consumer Staples,Equity,0.7%
63,Metropolis Healthcare Ltd.,Healthcare,Equity,0.7%
64,Sanofi India Ltd.,Healthcare,Equity,0.7%
65,Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.7%
66,SJS Enterprises Ltd.,Automobile,Equity,0.6%
67,Sula Vineyards Ltd.,Consumer Staples,Equity,0.6%
68,Bank of India,Financial,Equity,0.6%
69,Container Corporation Of India Ltd.,Services,Equity,0.6%
70,Keystone Realtors Ltd,Construction,Equity,0.6%
71,Sobha Ltd.,Construction,Equity,0.6%
72,PB Fintech Ltd.,Services,Equity,0.6%
73,Aarti Industries Ltd.,Chemicals,Equity,0.5%
74,Landmark Cars Ltd.,Services,Equity,0.5%
75,Tarsons Products Ltd.,Healthcare,Equity,0.5%
76,eMudhra Ltd.,Services,Equity,0.4%
77,V-Mart Retail Ltd.,Services,Equity,0.4%
78,Aether Industries Ltd.,Chemicals,Equity,0.4%
79,Balrampur Chini Mills Ltd.,Consumer Staples,Equity,0.4%
80,Shyam Metalics And Energy Ltd.,Metals & Mining,Equity,0.4%
81,Pricol Ltd.,Automobile,Equity,0.4%
82,IFGL Refractories Ltd.,Construction,Equity,0.4%
