,Name,Sector,Instrument,Assets
0,Reliance Industries Ltd.,Energy,Equity,7.2%
1,Ultratech Cement Ltd.,Construction,Equity,6.6%
2,Ambuja Cements Ltd.,Construction,Equity,5.7%
3,NTPC Ltd.,Energy,Equity,5.1%
4,SRF Ltd.,Diversified,Equity,4.5%
5,Grasim Industries Ltd.,Construction,Equity,4.0%
6,Hindalco Industries Ltd.,Metals & Mining,Equity,3.9%
7,PI Industries Ltd.,Chemicals,Equity,3.8%
8,Jindal Stainless Ltd.,Metals & Mining,Equity,3.4%
9,ACC Ltd.,Construction,Equity,3.2%
10,Jindal Steel & Power Ltd.,Metals & Mining,Equity,3.2%
11,Balrampur Chini Mills Ltd.,Consumer Staples,Equity,3.0%
12,UPL Ltd.,Chemicals,Equity,3.0%
13,Paradeep Phosphates Ltd.,Chemicals,Equity,2.6%
14,Hindustan Petroleum Corporation Ltd.,Energy,Equity,2.4%
15,Torrent Power Ltd.,Energy,Equity,2.4%
16,APL Apollo Tubes Ltd.,Metals & Mining,Equity,2.3%
17,Navin Fluorine International Ltd.,Chemicals,Equity,2.3%
18,Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,2.2%
19,Coromandel International Ltd.,Chemicals,Equity,2.2%
20,Bharat Petroleum Corporation Ltd.,Energy,Equity,2.1%
21,Deepak Nitrite Ltd.,Chemicals,Equity,2.1%
22,CCL Products (India) Ltd.,Consumer Staples,Equity,2.1%
23,Vedanta Ltd.,Metals & Mining,Equity,2.0%
24,Tata Power Company Ltd.,Energy,Equity,2.0%
25,Sharda Cropchem Ltd.,Chemicals,Equity,2.0%
26,Tata Steel Ltd.,Metals & Mining,Equity,1.9%
27,GAIL (India) Ltd.,Energy,Equity,1.9%
28,Coal India Ltd.,Energy,Equity,1.8%
29,Sumitomo Chemical India Ltd.,Chemicals,Equity,1.8%
30,The Ramco Cements Ltd.,Construction,Equity,1.4%
31,Chemcon Speciality Chemicals Ltd.,Chemicals,Equity,0.9%
