,Name,Sector,Instrument,Assets
0,ICICI Bank Ltd.,Financial,Equity,5.6%
1,Tata Consultancy Services Ltd.,Technology,Equity,4.9%
2,Infosys Ltd.,Technology,Equity,4.7%
3,Bharat Electronics Ltd.,Capital Goods,Equity,4.6%
4,State Bank of India,Financial,Equity,4.1%
5,Hindustan Unilever Ltd.,Consumer Staples,Equity,3.7%
6,Larsen & Toubro Ltd.,Construction,Equity,3.6%
7,HDFC Bank Ltd.,Financial,Equity,3.3%
8,ITC Ltd.,Consumer Staples,Equity,3.2%
9,Indusind Bank Ltd.,Financial,Equity,3.1%
10,Power Grid Corporation Of India Ltd.,Energy,Equity,2.9%
11,ACC Ltd.,Construction,Equity,2.6%
12,Polycab India Ltd.,Capital Goods,Equity,2.4%
13,Reliance Industries Ltd.,Energy,Equity,2.4%
14,Radico Khaitan Ltd.,Consumer Staples,Equity,2.4%
15,RBL Bank Ltd.,Financial,Equity,2.3%
16,Navin Fluorine International Ltd.,Chemicals,Equity,2.1%
17,Nestle India Ltd.,Consumer Staples,Equity,2.0%
18,NTPC Ltd.,Energy,Equity,2.0%
19,Thermax Ltd.,Capital Goods,Equity,1.9%
20,Axis Bank Ltd.,Financial,Equity,1.9%
21,CreditAccess Grameen Ltd.,Financial,Equity,1.9%
22,Hindalco Industries Ltd.,Metals & Mining,Equity,1.9%
23,Sundram Fasteners Ltd.,Capital Goods,Equity,1.8%
24,PI Industries Ltd.,Chemicals,Equity,1.5%
25,Indian Bank,Financial,Equity,1.4%
26,Fortis Healthcare Ltd.,Healthcare,Equity,1.4%
27,Hindustan Aeronautics Ltd.,Capital Goods,Equity,1.3%
28,Macrotech Developers Ltd.,Construction,Equity,1.3%
29,Eicher Motors Ltd.,Automobile,Equity,1.2%
30,Adani Ports and Special Economic Zone Ltd.,Services,Equity,1.2%
31,The Federal Bank Ltd.,Financial,Equity,1.2%
32,Balrampur Chini Mills Ltd.,Consumer Staples,Equity,1.2%
33,Zee Entertainment Enterprises Ltd.,Services,Equity,1.2%
34,Tata Power Company Ltd.,Energy,Equity,1.2%
35,Coromandel International Ltd.,Chemicals,Equity,1.2%
36,Coal India Ltd.,Energy,Equity,1.1%
37,The Indian Hotels Company Ltd.,Services,Equity,1.1%
38,Cholamandalam Investment and Finance Company Ltd.,Financial,Equity,1.1%
39,Tata Elxsi Ltd.,Technology,Equity,1.1%
40,Syrma SGS Technology Ltd.,Capital Goods,Equity,1.1%
41,PNB Housing Finance Ltd.,Financial,Equity,1.1%
42,Vedanta Ltd.,Metals & Mining,Equity,1.0%
43,Kotak Mahindra Bank Ltd.,Financial,Equity,0.8%
44,ABB India Ltd.,Capital Goods,Equity,0.7%
45,KNR Constructions Ltd.,Construction,Equity,0.7%
46,Gland Pharma Ltd.,Healthcare,Equity,0.6%
47,Gokaldas Exports Ltd.,Textiles,Equity,0.5%
48,Healthcare Global Enterprises Ltd.,Healthcare,Equity,0.3%
