,Name,Sector,Instrument,Assets
0,HDFC Bank Ltd.,Financial,Equity,9.2%
1,ICICI Bank Ltd.,Financial,Equity,7.7%
2,Reliance Industries Ltd.,Energy,Equity,7.0%
3,Bharti Airtel Ltd.,Communication,Equity,5.8%
4,Infosys Ltd.,Technology,Equity,5.2%
5,Larsen & Toubro Ltd.,Construction,Equity,4.3%
6,Axis Bank Ltd.,Financial,Equity,4.1%
7,HDFC Life Insurance Co Ltd.,Insurance,Equity,3.5%
8,GAIL (India) Ltd.,Energy,Equity,3.5%
9,Maruti Suzuki India Ltd.,Automobile,Equity,2.9%
10,ITC Ltd.,Consumer Staples,Equity,2.7%
11,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.6%
12,NTPC Ltd.,Energy,Equity,2.6%
13,Hindustan Unilever Ltd.,Consumer Staples,Equity,2.5%
14,SBI Cards And Payment Services Ltd.,Financial,Equity,2.5%
15,Power Finance Corporation Ltd.,Financial,Equity,2.5%
16,HCL Technologies Ltd.,Technology,Equity,2.3%
17,Dr. Reddy's Laboratories Ltd.,Healthcare,Equity,2.3%
18,Kotak Mahindra Bank Ltd.,Financial,Equity,2.2%
19,Ultratech Cement Ltd.,Construction,Equity,2.1%
20,Endurance Technologies Ltd.,Automobile,Equity,2.1%
21,The Indian Hotels Company Ltd.,Services,Equity,2.1%
22,Ashok Leyland Ltd.,Automobile,Equity,1.9%
23,Mahindra & Mahindra Ltd.,Automobile,Equity,1.9%
24,Aurobindo Pharma Ltd.,Healthcare,Equity,1.7%
25,United Spirits Ltd.,Consumer Staples,Equity,1.6%
26,Sagar Cements Ltd.,Construction,Equity,1.3%
27,Tata Motors Ltd.,Automobile,Equity,1.2%
28,Bharat Forge Ltd.,Automobile,Equity,1.0%
29,Bank Of Baroda,Financial,Equity,1.0%
30,Bajaj Finance Ltd.,Financial,Equity,0.8%
31,Graphite India Ltd.,Construction,Equity,0.6%
32,Sobha Ltd.,Construction,Equity,0.5%
33,Reserve Bank of India,Financial,T-Bills,0.2%
