,Name,Sector,Instrument,Assets
0,Larsen & Toubro Ltd.,Construction,Equity,10.1%
1,Bharti Airtel Ltd.,Communication,Equity,8.9%
2,Ultratech Cement Ltd.,Construction,Equity,6.2%
3,NTPC Ltd.,Energy,Equity,6.1%
4,Reliance Industries Ltd.,Energy,Equity,4.8%
5,ICICI Bank Ltd.,Financial,Equity,4.4%
6,Axis Bank Ltd.,Financial,Equity,3.4%
7,Shree Cement Ltd.,Construction,Equity,3.0%
8,Adani Ports and Special Economic Zone Ltd.,Services,Equity,2.9%
9,Gujarat Gas Ltd.,Energy,Equity,2.8%
10,Siemens Ltd.,Capital Goods,Equity,2.6%
11,Bharat Electronics Ltd.,Capital Goods,Equity,2.6%
12,Container Corporation Of India Ltd.,Services,Equity,2.3%
13,Bharat Forge Ltd.,Automobile,Equity,2.2%
14,SKF India Ltd.,Capital Goods,Equity,2.2%
15,Bharat Petroleum Corporation Ltd.,Energy,Equity,2.1%
16,Brigade Enterprises Ltd.,Construction,Equity,1.8%
17,Torrent Power Ltd.,Energy,Equity,1.8%
18,Indraprastha Gas Ltd.,Energy,Equity,1.7%
19,H.G. Infra Engineering Ltd.,Construction,Equity,1.6%
20,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1.5%
21,Interglobe Aviation Ltd.,Services,Equity,1.4%
22,Cummins India Ltd.,Capital Goods,Equity,1.4%
23,PNC Infratech Ltd.,Construction,Equity,1.4%
24,KNR Constructions Ltd.,Construction,Equity,1.4%
25,3M India Ltd.,Diversified,Equity,1.3%
26,Blue Star Ltd.,Consumer Discretionary,Equity,1.3%
27,AIA Engineering Ltd.,Metals & Mining,Equity,1.2%
28,Mahindra Logistics Ltd.,Services,Equity,1.2%
29,J Kumar Infraprojects Ltd.,Construction,Equity,1.1%
30,ABB India Ltd.,Capital Goods,Equity,1.1%
31,Crompton Greaves Consumer Electricals Ltd.,Consumer Discretionary,Equity,1.1%
32,Gujarat State Petronet Ltd.,Energy,Equity,1.0%
33,Oberoi Realty Ltd.,Construction,Equity,0.9%
34,State Bank of India,Financial,Equity,0.7%
35,DLF Ltd.,Construction,Equity,0.6%
36,CESC Ltd.,Energy,Equity,0.5%
37,Hindustan Aeronautics Ltd.,Capital Goods,Equity,0.5%
38,Honeywell Automation India Ltd.,Capital Goods,Equity,0.5%
39,MTAR Technologies Ltd.,Capital Goods,Equity,0.4%
40,Radiant Cash Management Services Ltd.,Financial,Equity,0.4%
41,Harsha Engineers International Ltd.,Capital Goods,Equity,0.4%
42,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue)),Communication,PPE,0.3%
43,TD Power Systems Ltd.,Capital Goods,Equity,0.3%
44,Stock Holding Corpn. Of India Ltd.,Financial,ST Dep.,0.2%
45,Reserve Bank of India,Financial,T-Bills,0.2%
