,Name,Sector,Instrument,Assets
0,Infosys Ltd.,Technology,Equity,9.9%
1,ICICI Bank Ltd.,Financial,Equity,9.1%
2,HDFC Bank Ltd.,Financial,Equity,8.6%
3,Larsen & Toubro Ltd.,Construction,Equity,6.2%
4,Reliance Industries Ltd.,Energy,Equity,6.0%
5,State Bank of India,Financial,Equity,5.5%
6,Tata Consultancy Services Ltd.,Technology,Equity,5.0%
7,Housing Development Finance Corpn. Ltd.,Financial,Equity,4.5%
8,HCL Technologies Ltd.,Technology,Equity,4.5%
9,Axis Bank Ltd.,Financial,Equity,4.4%
10,Bajaj Finserv Ltd.,Financial,Equity,3.4%
11,Bharti Airtel Ltd.,Communication,Equity,3.2%
12,Varun Beverages Ltd.,FMCG,Equity,2.9%
13,Bharat Petroleum Corporation Ltd.,Energy,Equity,2.8%
14,Shriram Transport Finance Company Ltd.,Financial,Equity,2.2%
15,Hindustan Unilever Ltd.,FMCG,Equity,1.9%
16,Ashok Leyland Ltd.,Automobile,Equity,1.8%
17,Ultratech Cement Ltd.,Construction,Equity,1.7%
18,Indraprastha Gas Ltd.,Energy,Equity,1.6%
19,Tata Consumer Products Ltd.,FMCG,Equity,1.5%
20,MindTree Ltd.,Technology,Equity,1.4%
21,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1.4%
22,PI Industries Ltd.,Chemicals,Equity,1.1%
23,Kotak Mahindra Bank Ltd.,Financial,Equity,1.1%
24,Motherson Sumi Systems Ltd.,Automobile,Equity,1.0%
25,Dabur India Ltd.,FMCG,Equity,0.9%
26,Apollo Hospitals Enterprise Ltd.,Healthcare,Equity,0.9%
27,Cipla Ltd.,Healthcare,Equity,0.6%
28,Divi's Laboratories Ltd.,Healthcare,Equity,0.5%
29,Bharti Airtel Ltd. Partly Paid Equity,Communication,PPE,0.1%
