,Name,Sector,Instrument,Assets
0,Reliance Industries Ltd.,Energy,Equity,7.1%
1,Bharat Electronics Ltd.,Capital Goods,Equity,6.1%
2,Tata Steel Ltd.,Metals & Mining,Equity,4.1%
3,AIA Engineering Ltd.,Metals & Mining,Equity,3.8%
4,ITC Ltd.,Consumer Staples,Equity,3.8%
5,Hindustan Unilever Ltd.,Consumer Staples,Equity,3.7%
6,Asian Paints Ltd.,Chemicals,Equity,3.7%
7,GMM Pfaudler Ltd.,Capital Goods,Equity,3.6%
8,United Breweries Ltd.,Consumer Staples,Equity,3.5%
9,Titan Company Ltd.,Consumer Discretionary,Equity,3.3%
10,Voltas Ltd.,Consumer Discretionary,Equity,3.3%
11,Aarti Industries Ltd.,Chemicals,Equity,3.2%
12,Hindalco Industries Ltd.,Metals & Mining,Equity,3.2%
13,Cummins India Ltd.,Capital Goods,Equity,3.1%
14,Mahindra & Mahindra Ltd.,Automobile,Equity,2.9%
15,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2.5%
16,Radico Khaitan Ltd.,Consumer Staples,Equity,2.5%
17,Century Textiles & Industries Ltd.,Consumer Staples,Equity,2.4%
18,Bharat Forge Ltd.,Automobile,Equity,2.0%
19,Heidelberg Cement India Ltd.,Construction,Equity,1.9%
20,Tata Consumer Products Ltd.,Consumer Staples,Equity,1.8%
21,United Spirits Ltd.,Consumer Staples,Equity,1.7%
22,Shyam Metalics And Energy Ltd.,Metals & Mining,Equity,1.6%
23,Maruti Suzuki India Ltd.,Automobile,Equity,1.6%
24,Glenmark Pharmaceuticals Ltd.,Healthcare,Equity,1.5%
25,Endurance Technologies Ltd.,Automobile,Equity,1.5%
26,Triveni Turbine Ltd.,Capital Goods,Equity,1.5%
27,Strides Pharma Science Ltd.,Healthcare,Equity,1.5%
28,Eicher Motors Ltd.,Automobile,Equity,1.4%
29,Larsen & Toubro Ltd.,Construction,Equity,1.4%
30,ACC Ltd.,Construction,Equity,1.4%
31,NMDC Ltd.,Metals & Mining,Equity,1.3%
32,Hindware Home Innovation Ltd.,Construction,Equity,1.2%
33,Rallis India Ltd.,Chemicals,Equity,1.2%
34,Greaves Cotton Ltd.,Capital Goods,Equity,1.1%
35,Kewal Kiran Clothing Ltd.,Textiles,Equity,1.1%
36,Kansai Nerolac Paints Ltd.,Chemicals,Equity,0.7%
37,Prataap Snacks Ltd.,Consumer Staples,Equity,0.7%
38,Tarsons Products Ltd.,Healthcare,Equity,0.5%
39,Cipla Ltd.,Healthcare,Equity,0.4%
40,Aarti Pharmalabs Ltd.,Services,Equity,0.4%
41,NMDC Steel Ltd.,Metals & Mining,Equity,0.4%
42,Solara Active Pharma Sciences Ltd.,Healthcare,Equity,0.4%
43,AGI Greenpac Ltd.,Chemicals,Equity,0.2%
